id	EssaySet	eassay_score	essay_score	EssayText
10700098	results/prompt_txt/Prompt10_en.txt	0	0	Note starting description experiment gray trial
10700099	results/prompt_txt/Prompt10_en.txt	0	0	lids Note Question doghouse colors lids Hypothesis
10700100	results/prompt_txt/Prompt10_en.txt	0	0	energy Hypothesis glass energy energy Materials
10700101	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch temperature Materials thermometer Data
10700102	results/prompt_txt/Prompt10_en.txt	0	0	lids experiment paint temperature temperature
10700103	results/prompt_txt/Prompt10_en.txt	0	0	lids Note lamp stopwatch effect Materials Minutes
10700104	results/prompt_txt/Prompt10_en.txt	0	0	doghouse lamp starting experiment Hypothesis
10700105	results/prompt_txt/Prompt10_en.txt	0	0	temperature Data thermometer glass color colors
10700106	results/prompt_txt/Prompt10_en.txt	0	0	energy colors temperature lamp thermometer trial
10700107	results/prompt_txt/Prompt10_en.txt	0	0	air Note glass thermometer stopwatch lids air
10700108	results/prompt_txt/Prompt10_en.txt	0	0	Question doghouse centimeters starting Materials
10700109	results/prompt_txt/Prompt10_en.txt	0	0	energy Question starting centimeters Note glass
10700110	results/prompt_txt/Prompt10_en.txt	0	0	Materials results lamp description paint Question
10700111	results/prompt_txt/Prompt10_en.txt	0	0	Question object Hypothesis stopwatch effect paint
10700112	results/prompt_txt/Prompt10_en.txt	0	0	experiment experiment trial paint Data colors
10700113	results/prompt_txt/Prompt10_en.txt	0	0	color paint Data glass lamp increase effect doghouse
10700114	results/prompt_txt/Prompt10_en.txt	0	0	lamp air Question results Minutes jar Minutes
10700115	results/prompt_txt/Prompt10_en.txt	0	0	increase paint results effect increase minutes
10700116	results/prompt_txt/Prompt10_en.txt	0	0	jar energy steps lamp description description
10700117	results/prompt_txt/Prompt10_en.txt	0	0	Data results steps Materials Materials Note steps
10700118	results/prompt_txt/Prompt10_en.txt	0	0	Minutes jar experiment minutes centimeters trial
10700119	results/prompt_txt/Prompt10_en.txt	0	0	gray trial Note Materials temperature description
10700120	results/prompt_txt/Prompt10_en.txt	0	0	energy color Data Hypothesis lamp steps lamp
10700121	results/prompt_txt/Prompt10_en.txt	0	0	Materials color colors thermometer effect gray
10700122	results/prompt_txt/Prompt10_en.txt	0	0	trial glass Materials lids paint paint experiment
10700123	results/prompt_txt/Prompt10_en.txt	0	0	lamp trial minutes Hypothesis increase Note Minutes
10700124	results/prompt_txt/Prompt10_en.txt	0	0	lamp colors Materials steps energy experiment
10700125	results/prompt_txt/Prompt10_en.txt	0	0	Note gray Question temperature gray minutes object
10700126	results/prompt_txt/Prompt10_en.txt	0	0	Note paint colors jar Materials color Minutes
10700127	results/prompt_txt/Prompt10_en.txt	0	0	doghouse color Data trial trial Minutes experiment
10700128	results/prompt_txt/Prompt10_en.txt	0	0	Minutes energy thermometer results color results
10700129	results/prompt_txt/Prompt10_en.txt	0	0	doghouse Note gray effect thermometer experiment
10700130	results/prompt_txt/Prompt10_en.txt	0	0	experiment steps stopwatch experiment starting
10700131	results/prompt_txt/Prompt10_en.txt	0	0	increase doghouse Minutes lids temperature object
10700132	results/prompt_txt/Prompt10_en.txt	0	0	increase increase experiment Hypothesis lids
10700133	results/prompt_txt/Prompt10_en.txt	0	0	centimeters gray Question Data jar starting experiment
10700134	results/prompt_txt/Prompt10_en.txt	0	0	energy lamp gray doghouse energy object trial
10700135	results/prompt_txt/Prompt10_en.txt	0	0	description paint Minutes gray stopwatch centimeters
10700136	results/prompt_txt/Prompt10_en.txt	0	0	temperature air thermometer experiment stopwatch
10700137	results/prompt_txt/Prompt10_en.txt	0	0	lids lamp lamp Materials color trial Materials
10700138	results/prompt_txt/Prompt10_en.txt	0	0	object Hypothesis lids trial effect jar energy
10700139	results/prompt_txt/Prompt10_en.txt	0	0	Minutes color Materials experiment gray gray
10700140	results/prompt_txt/Prompt10_en.txt	0	0	Question object doghouse stopwatch paint Hypothesis
10700141	results/prompt_txt/Prompt10_en.txt	0	0	energy results stopwatch paint gray experiment
10700142	results/prompt_txt/Prompt10_en.txt	0	0	C experiment description colors lids gray color
10700143	results/prompt_txt/Prompt10_en.txt	0	0	effect thermometer color experiment minutes temperature
10700144	results/prompt_txt/Prompt10_en.txt	0	0	centimeters energy description trial Note effect
10700145	results/prompt_txt/Prompt10_en.txt	0	0	thermometer lamp color thermometer gray colors
10700146	results/prompt_txt/Prompt10_en.txt	0	0	Materials temperature thermometer air colors
10700147	results/prompt_txt/Prompt10_en.txt	0	0	gray Materials thermometer results energy colors
10700148	results/prompt_txt/Prompt10_en.txt	0	0	description jar lamp thermometer description
10700149	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch gray lids paint effect experiment Minutes
10700150	results/prompt_txt/Prompt10_en.txt	0	0	thermometer starting minutes Minutes stopwatch
10700151	results/prompt_txt/Prompt10_en.txt	0	0	energy Data temperature glass lids steps jar
10700152	results/prompt_txt/Prompt10_en.txt	0	0	object colors lamp Question doghouse Note experiment
10700153	results/prompt_txt/Prompt10_en.txt	0	0	temperature Question glass Minutes lamp gray
10700154	results/prompt_txt/Prompt10_en.txt	0	0	energy Minutes stopwatch Note description Minutes
10700155	results/prompt_txt/Prompt10_en.txt	0	0	lids lids centimeters glass Hypothesis starting
10700156	results/prompt_txt/Prompt10_en.txt	0	0	glass Data experiment experiment steps glass
10700157	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis starting steps Note effect gray Note
10700158	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis lamp lids stopwatch doghouse temperature
10700159	results/prompt_txt/Prompt10_en.txt	0	0	object jar color jar Hypothesis Hypothesis minutes
10700160	results/prompt_txt/Prompt10_en.txt	0	0	air jar centimeters jar colors steps starting
10700161	results/prompt_txt/Prompt10_en.txt	0	0	Minutes lamp Hypothesis paint thermometer gray
10700162	results/prompt_txt/Prompt10_en.txt	0	0	color colors gray Materials centimeters object
10700163	results/prompt_txt/Prompt10_en.txt	0	0	starting description description results color
10700164	results/prompt_txt/Prompt10_en.txt	0	0	results Note doghouse energy effect color results
10700165	results/prompt_txt/Prompt10_en.txt	0	0	Note Minutes trial jar object Data object thermometer
10700166	results/prompt_txt/Prompt10_en.txt	0	0	Question paint effect trial air Question jar
10700167	results/prompt_txt/Prompt10_en.txt	0	0	paint increase effect starting temperature Note
10700168	results/prompt_txt/Prompt10_en.txt	0	0	C paint thermometer trial gray thermometer effect
10700169	results/prompt_txt/Prompt10_en.txt	0	0	centimeters Materials Minutes Materials object
10700170	results/prompt_txt/Prompt10_en.txt	0	0	lamp increase increase starting increase energy
10700171	results/prompt_txt/Prompt10_en.txt	0	0	energy doghouse jar energy paint effect increase
10700172	results/prompt_txt/Prompt10_en.txt	0	0	starting glass starting centimeters Materials
10700173	results/prompt_txt/Prompt10_en.txt	0	0	minutes Materials experiment jar air color Materials
10700174	results/prompt_txt/Prompt10_en.txt	0	0	results Minutes gray jar steps Data Note temperature
10700175	results/prompt_txt/Prompt10_en.txt	0	0	steps starting centimeters starting stopwatch
10700176	results/prompt_txt/Prompt10_en.txt	0	0	Data glass Data description effect colors lamp
10700177	results/prompt_txt/Prompt10_en.txt	0	0	gray paint steps Minutes lids thermometer lamp
10700178	results/prompt_txt/Prompt10_en.txt	0	0	Note object air increase stopwatch Data air paint
10700179	results/prompt_txt/Prompt10_en.txt	0	0	starting temperature results centimeters color
10700180	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis description object gray experiment
10700181	results/prompt_txt/Prompt10_en.txt	0	0	energy gray experiment results results Data starting
10700182	results/prompt_txt/Prompt10_en.txt	0	0	minutes air steps lids starting paint lids jar
10700183	results/prompt_txt/Prompt10_en.txt	0	0	temperature Note minutes steps Hypothesis jar
10700184	results/prompt_txt/Prompt10_en.txt	0	0	doghouse paint minutes gray description glass
10700185	results/prompt_txt/Prompt10_en.txt	0	0	lamp Hypothesis jar description paint lids Note
10700186	results/prompt_txt/Prompt10_en.txt	0	0	paint glass lids Hypothesis color starting description
10700187	results/prompt_txt/Prompt10_en.txt	0	0	glass lids temperature paint energy Hypothesis
10700188	results/prompt_txt/Prompt10_en.txt	0	0	Question Data jar thermometer gray paint centimeters
10700189	results/prompt_txt/Prompt10_en.txt	0	0	centimeters minutes Hypothesis trial starting
10700190	results/prompt_txt/Prompt10_en.txt	0	0	starting lamp starting colors description description
10700191	results/prompt_txt/Prompt10_en.txt	0	0	object starting color energy gray colors doghouse
10700192	results/prompt_txt/Prompt10_en.txt	0	0	C stopwatch temperature effect stopwatch centimeters
10700193	results/prompt_txt/Prompt10_en.txt	0	0	results trial experiment Question Minutes starting
10700194	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis increase object color temperature
10700195	results/prompt_txt/Prompt10_en.txt	0	0	doghouse Data experiment centimeters stopwatch
10700196	results/prompt_txt/Prompt10_en.txt	0	0	Data colors Note starting Materials centimeters
10700197	results/prompt_txt/Prompt10_en.txt	0	0	air steps gray description Data stopwatch thermometer
10700198	results/prompt_txt/Prompt10_en.txt	0	0	color Question effect object gray minutes Note
10700199	results/prompt_txt/Prompt10_en.txt	0	0	effect jar lamp paint glass Hypothesis Minutes
10700200	results/prompt_txt/Prompt10_en.txt	0	0	centimeters trial Materials doghouse paint centimeters
10700201	results/prompt_txt/Prompt10_en.txt	0	0	Note lids doghouse steps minutes energy color
10700202	results/prompt_txt/Prompt10_en.txt	0	0	Minutes effect stopwatch thermometer stopwatch
10700203	results/prompt_txt/Prompt10_en.txt	0	0	gray description starting energy results centimeters
10700204	results/prompt_txt/Prompt10_en.txt	0	0	Question Note paint effect glass stopwatch energy
10700205	results/prompt_txt/Prompt10_en.txt	0	0	gray color description energy increase results
10700206	results/prompt_txt/Prompt10_en.txt	0	0	minutes increase Note Minutes color Question
10700207	results/prompt_txt/Prompt10_en.txt	0	0	color results colors description doghouse Materials
10700208	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis glass Data Hypothesis glass increase
10700209	results/prompt_txt/Prompt10_en.txt	0	0	experiment color jar effect centimeters lids
10700210	results/prompt_txt/Prompt10_en.txt	0	0	glass colors paint thermometer air increase energy
10700211	results/prompt_txt/Prompt10_en.txt	0	0	Materials stopwatch experiment centimeters description
10700212	results/prompt_txt/Prompt10_en.txt	0	0	increase results object increase Minutes steps
10700213	results/prompt_txt/Prompt10_en.txt	0	0	doghouse color Materials color lids centimeters
10700214	results/prompt_txt/Prompt10_en.txt	0	0	minutes effect Question description air thermometer
10700215	results/prompt_txt/Prompt10_en.txt	0	0	thermometer gray lamp doghouse stopwatch lamp
10700216	results/prompt_txt/Prompt10_en.txt	0	0	centimeters increase colors lids centimeters
10700217	results/prompt_txt/Prompt10_en.txt	0	0	Minutes lamp colors colors description trial
10700218	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis gray increase object glass stopwatch
10700219	results/prompt_txt/Prompt10_en.txt	0	0	minutes gray Note effect Data Note doghouse experiment
10700220	results/prompt_txt/Prompt10_en.txt	0	0	lamp gray trial gray lamp Materials lids jar
10700221	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis Hypothesis doghouse trial increase
10700222	results/prompt_txt/Prompt10_en.txt	0	0	increase doghouse object paint Data thermometer
10700223	results/prompt_txt/Prompt10_en.txt	0	0	object paint Note jar Minutes description centimeters
10700224	results/prompt_txt/Prompt10_en.txt	0	0	Minutes paint centimeters color jar jar Hypothesis
10700225	results/prompt_txt/Prompt10_en.txt	0	0	effect colors Materials object Minutes Data gray
10700226	results/prompt_txt/Prompt10_en.txt	0	0	doghouse Materials colors increase effect Hypothesis
10700227	results/prompt_txt/Prompt10_en.txt	0	0	glass increase Hypothesis Materials lids Question
10700228	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch Data Data Note air results trial experiment
10700229	results/prompt_txt/Prompt10_en.txt	0	0	Minutes Question lids Hypothesis trial thermometer
10700230	results/prompt_txt/Prompt10_en.txt	0	0	energy Question temperature trial paint steps
10700231	results/prompt_txt/Prompt10_en.txt	0	0	description thermometer colors glass jar description
10700232	results/prompt_txt/Prompt10_en.txt	0	0	minutes temperature effect results experiment
10700233	results/prompt_txt/Prompt10_en.txt	0	0	steps trial results experiment experiment steps
10700234	results/prompt_txt/Prompt10_en.txt	0	0	description jar lids Hypothesis object description
10700235	results/prompt_txt/Prompt10_en.txt	0	0	minutes glass jar jar experiment stopwatch thermometer
10700236	results/prompt_txt/Prompt10_en.txt	0	0	lamp energy doghouse color doghouse energy thermometer
10700237	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis lamp jar lids air thermometer glass
10700238	results/prompt_txt/Prompt10_en.txt	0	0	lamp glass centimeters Minutes centimeters doghouse
10700239	results/prompt_txt/Prompt10_en.txt	0	0	trial Note paint Question color Question stopwatch
10700240	results/prompt_txt/Prompt10_en.txt	0	0	starting object results jar gray paint lamp effect
10700241	results/prompt_txt/Prompt10_en.txt	0	0	description doghouse temperature paint Note thermometer
10700242	results/prompt_txt/Prompt10_en.txt	0	0	air jar air paint centimeters increase energy
10700243	results/prompt_txt/Prompt10_en.txt	0	0	doghouse paint doghouse Hypothesis experiment
10700244	results/prompt_txt/Prompt10_en.txt	0	0	thermometer Hypothesis stopwatch Data energy
10700245	results/prompt_txt/Prompt10_en.txt	0	0	lamp effect Question glass Data Materials minutes
10700246	results/prompt_txt/Prompt10_en.txt	0	0	lamp Data lids Hypothesis increase thermometer
10700247	results/prompt_txt/Prompt10_en.txt	0	0	effect Hypothesis object steps effect Note trial
10700248	results/prompt_txt/Prompt10_en.txt	0	0	results temperature gray Question starting colors
10700249	results/prompt_txt/Prompt10_en.txt	0	0	jar experiment Minutes color stopwatch effect
10700250	results/prompt_txt/Prompt10_en.txt	0	0	air glass paint increase lids air centimeters
10700251	results/prompt_txt/Prompt10_en.txt	0	0	minutes starting thermometer jar Minutes lids
10700252	results/prompt_txt/Prompt10_en.txt	0	0	C Question jar color gray centimeters energy
10700253	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis Question jar glass lids increase Hypothesis
10700254	results/prompt_txt/Prompt10_en.txt	0	0	Minutes paint lamp Note lamp trial experiment
10700255	results/prompt_txt/Prompt10_en.txt	0	0	centimeters starting glass Question results doghouse
10700256	results/prompt_txt/Prompt10_en.txt	0	0	jar thermometer paint object temperature experiment
10700257	results/prompt_txt/Prompt10_en.txt	0	0	air Question description Hypothesis thermometer
10700258	results/prompt_txt/Prompt10_en.txt	0	0	minutes temperature effect colors Question results
10700259	results/prompt_txt/Prompt10_en.txt	0	0	lids jar colors experiment jar object Hypothesis
10700260	results/prompt_txt/Prompt10_en.txt	0	0	trial description colors Hypothesis stopwatch
10700261	results/prompt_txt/Prompt10_en.txt	0	0	steps experiment effect stopwatch description
10700262	results/prompt_txt/Prompt10_en.txt	0	0	color trial stopwatch minutes Materials description
10700263	results/prompt_txt/Prompt10_en.txt	0	0	lamp effect paint color lids Hypothesis glass
10700264	results/prompt_txt/Prompt10_en.txt	0	0	temperature glass description lamp steps trial
10700265	results/prompt_txt/Prompt10_en.txt	0	0	glass color lids increase Minutes description
10700266	results/prompt_txt/Prompt10_en.txt	0	0	experiment trial lamp description increase glass
10700267	results/prompt_txt/Prompt10_en.txt	0	0	results centimeters Minutes trial lids Question
10700268	results/prompt_txt/Prompt10_en.txt	0	0	centimeters centimeters effect centimeters object
10700269	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch gray paint thermometer trial temperature
10700270	results/prompt_txt/Prompt10_en.txt	0	0	Materials gray gray Data Minutes starting air
10700271	results/prompt_txt/Prompt10_en.txt	0	0	gray thermometer color experiment temperature
10700272	results/prompt_txt/Prompt10_en.txt	0	0	lamp glass trial object color paint paint steps
10700273	results/prompt_txt/Prompt10_en.txt	0	0	glass thermometer paint Minutes Note temperature
10700274	results/prompt_txt/Prompt10_en.txt	0	0	color Note centimeters centimeters Hypothesis
10700275	results/prompt_txt/Prompt10_en.txt	0	0	color Note results gray Hypothesis energy colors
10700276	results/prompt_txt/Prompt10_en.txt	0	0	energy minutes stopwatch Materials thermometer
10700277	results/prompt_txt/Prompt10_en.txt	0	0	color trial starting effect increase lamp experiment
10700278	results/prompt_txt/Prompt10_en.txt	0	0	experiment colors temperature jar Minutes jar
10700279	results/prompt_txt/Prompt10_en.txt	0	0	Materials color Minutes centimeters object object
10700280	results/prompt_txt/Prompt10_en.txt	0	0	increase air Hypothesis minutes jar air Note
10700281	results/prompt_txt/Prompt10_en.txt	0	0	Note steps effect doghouse Minutes Materials
10700282	results/prompt_txt/Prompt10_en.txt	0	0	effect object Materials lamp gray energy starting
10700283	results/prompt_txt/Prompt10_en.txt	0	0	doghouse lids Question increase increase energy
10700284	results/prompt_txt/Prompt10_en.txt	0	0	colors jar trial lids energy effect air steps
10700285	results/prompt_txt/Prompt10_en.txt	0	0	paint jar Hypothesis temperature doghouse effect
10700286	results/prompt_txt/Prompt10_en.txt	0	0	starting doghouse Note energy description glass
10700287	results/prompt_txt/Prompt10_en.txt	0	0	minutes increase increase Question paint increase
10700288	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis Data increase Materials starting Materials
10700289	results/prompt_txt/Prompt10_en.txt	0	0	colors Minutes energy Minutes jar trial gray
10700290	results/prompt_txt/Prompt10_en.txt	0	0	Note lamp Materials color Minutes Minutes minutes
10700291	results/prompt_txt/Prompt10_en.txt	0	0	increase lamp energy jar jar thermometer color
10700292	results/prompt_txt/Prompt10_en.txt	0	0	trial stopwatch Note lamp doghouse doghouse Note
10700293	results/prompt_txt/Prompt10_en.txt	0	0	experiment steps Materials starting Materials
10700294	results/prompt_txt/Prompt10_en.txt	0	0	color glass Materials steps minutes increase
10700295	results/prompt_txt/Prompt10_en.txt	0	0	minutes thermometer colors experiment increase
10700296	results/prompt_txt/Prompt10_en.txt	0	0	glass steps lids Hypothesis Minutes steps lids
10700297	results/prompt_txt/Prompt10_en.txt	0	0	Note Minutes Question steps Note minutes object
10700298	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch gray lamp results trial color color
10700299	results/prompt_txt/Prompt10_en.txt	0	0	Question experiment stopwatch trial thermometer
10700300	results/prompt_txt/Prompt10_en.txt	0	0	Data effect increase results air steps air Materials
10700301	results/prompt_txt/Prompt10_en.txt	0	0	Note gray increase energy minutes object gray
10700302	results/prompt_txt/Prompt10_en.txt	0	0	description results lids increase centimeters
10700303	results/prompt_txt/Prompt10_en.txt	0	0	thermometer temperature steps Materials steps
10700304	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch energy Question description centimeters
10700305	results/prompt_txt/Prompt10_en.txt	0	0	temperature Materials object air glass Minutes
10700306	results/prompt_txt/Prompt10_en.txt	0	0	paint temperature Data doghouse color paint doghouse
10700307	results/prompt_txt/Prompt10_en.txt	0	0	trial trial Minutes description experiment energy
10700308	results/prompt_txt/Prompt10_en.txt	0	0	temperature Materials temperature jar object
10700309	results/prompt_txt/Prompt10_en.txt	0	0	colors trial lamp centimeters energy centimeters
10700310	results/prompt_txt/Prompt10_en.txt	0	0	gray doghouse centimeters color trial centimeters
