id	EssaySet	eassay_score	essay_score	EssayText
10700038	results/prompt_txt/Prompt1_en.txt	0	0	sample order sample pieces pieces vinegar order
10700039	results/prompt_txt/Prompt1_en.txt	0	0	table order mass investigation mass experiment
10700040	results/prompt_txt/Prompt1_en.txt	0	0	group group containers label information pieces
10700041	results/prompt_txt/Prompt1_en.txt	0	0	material container water Rain containers minutes
10700042	results/prompt_txt/Prompt1_en.txt	0	0	table container vinegar data container order
10700043	results/prompt_txt/Prompt1_en.txt	0	0	minutes samples table data investigation investigation
10700044	results/prompt_txt/Prompt1_en.txt	0	0	experiment material table Rain hours data pieces
10700045	results/prompt_txt/Prompt1_en.txt	0	0	students table procedure samples vinegar water
10700046	results/prompt_txt/Prompt1_en.txt	0	0	sample minutes container containers containers
10700047	results/prompt_txt/Prompt1_en.txt	0	0	procedure students label experiment table label
10700048	results/prompt_txt/Prompt1_en.txt	0	0	containers investigation Rain water containers
10700049	results/prompt_txt/Prompt1_en.txt	0	0	mass water pieces group sample mass material
10700050	results/prompt_txt/Prompt1_en.txt	0	0	container minutes water sample water Rain label
10700051	results/prompt_txt/Prompt1_en.txt	0	0	data group investigation group samples hours
10700052	results/prompt_txt/Prompt1_en.txt	0	0	experiment sample mass data hours data vinegar
10700053	results/prompt_txt/Prompt1_en.txt	0	0	students hours investigation procedure order
10700054	results/prompt_txt/Prompt1_en.txt	0	0	procedure group vinegar students Rain students
10700055	results/prompt_txt/Prompt1_en.txt	0	0	group samples information data samples sample
10700056	results/prompt_txt/Prompt1_en.txt	0	0	Rain experiment table experiment minutes order
10700057	results/prompt_txt/Prompt1_en.txt	0	0	table group material table table data vinegar
10700058	results/prompt_txt/Prompt1_en.txt	0	0	mass information procedure vinegar container
10700059	results/prompt_txt/Prompt1_en.txt	0	0	order mass pieces water material hours mass samples
10700060	results/prompt_txt/Prompt1_en.txt	0	0	vinegar order information mass Rain table hours
10700061	results/prompt_txt/Prompt1_en.txt	0	0	containers hours pieces water procedure material
10700062	results/prompt_txt/Prompt1_en.txt	0	0	investigation procedure pieces table data minutes
10700063	results/prompt_txt/Prompt1_en.txt	0	0	vinegar material procedure water hours samples
10700064	results/prompt_txt/Prompt1_en.txt	0	0	water container table information label containers
10700065	results/prompt_txt/Prompt1_en.txt	0	0	samples label mass vinegar hours information
10700066	results/prompt_txt/Prompt1_en.txt	0	0	investigation sample samples students group vinegar
10700067	results/prompt_txt/Prompt1_en.txt	0	0	minutes information investigation sample containers
10700068	results/prompt_txt/Prompt1_en.txt	0	0	Rain students samples order label sample group
10700069	results/prompt_txt/Prompt1_en.txt	0	0	information experiment water information group
10700070	results/prompt_txt/Prompt1_en.txt	0	0	investigation hours mass experiment label samples
10700071	results/prompt_txt/Prompt1_en.txt	0	0	vinegar table procedure samples water samples
10700072	results/prompt_txt/Prompt1_en.txt	0	0	Rain procedure water pieces order information
10700073	results/prompt_txt/Prompt1_en.txt	0	0	containers label vinegar mass hours container
10700074	results/prompt_txt/Prompt1_en.txt	0	0	students container information material students
10700075	results/prompt_txt/Prompt1_en.txt	0	0	water water label vinegar procedure material
10700076	results/prompt_txt/Prompt1_en.txt	0	0	Rain material table material vinegar group label
10700077	results/prompt_txt/Prompt1_en.txt	0	0	containers hours pieces students investigation
10700078	results/prompt_txt/Prompt1_en.txt	0	0	material pieces data order vinegar pieces students
10700079	results/prompt_txt/Prompt1_en.txt	0	0	procedure students water students order container
10700080	results/prompt_txt/Prompt1_en.txt	0	0	Rain students investigation pieces water table
10700081	results/prompt_txt/Prompt1_en.txt	0	0	samples containers Rain minutes vinegar label
10700082	results/prompt_txt/Prompt1_en.txt	0	0	procedure container information pieces sample
10700083	results/prompt_txt/Prompt1_en.txt	0	0	sample sample data sample group procedure table
10700084	results/prompt_txt/Prompt1_en.txt	0	0	data students experiment group experiment minutes
10700085	results/prompt_txt/Prompt1_en.txt	0	0	material group order table hours experiment water
10700086	results/prompt_txt/Prompt1_en.txt	0	0	group pieces investigation sample samples data
10700087	results/prompt_txt/Prompt1_en.txt	0	0	sample table vinegar containers order containers
10700088	results/prompt_txt/Prompt1_en.txt	0	0	experiment order investigation pieces minutes
10700089	results/prompt_txt/Prompt1_en.txt	0	0	table sample experiment investigation samples
10700090	results/prompt_txt/Prompt1_en.txt	0	0	water samples material pieces order vinegar sample
10700091	results/prompt_txt/Prompt1_en.txt	0	0	investigation minutes hours water vinegar samples
10700092	results/prompt_txt/Prompt1_en.txt	0	0	investigation material Rain containers material
10700093	results/prompt_txt/Prompt1_en.txt	0	0	water order pieces order Rain water group mass
10700094	results/prompt_txt/Prompt1_en.txt	0	0	information students experiment investigation
10700095	results/prompt_txt/Prompt1_en.txt	0	0	Rain pieces order pieces vinegar students investigation
10700096	results/prompt_txt/Prompt1_en.txt	0	0	samples minutes investigation pieces vinegar
10700097	results/prompt_txt/Prompt1_en.txt	0	0	information experiment order group water students
10700098	results/prompt_txt/Prompt1_en.txt	0	0	investigation group investigation water information
10700099	results/prompt_txt/Prompt1_en.txt	0	0	pieces label pieces material containers material
10700100	results/prompt_txt/Prompt1_en.txt	0	0	sample procedure material table vinegar hours
10700101	results/prompt_txt/Prompt1_en.txt	0	0	containers hours procedure information vinegar
10700102	results/prompt_txt/Prompt1_en.txt	0	0	label data experiment information experiment
10700103	results/prompt_txt/Prompt1_en.txt	0	0	procedure samples experiment data group minutes
10700104	results/prompt_txt/Prompt1_en.txt	0	0	Rain hours Rain data students mass label sample
10700105	results/prompt_txt/Prompt1_en.txt	0	0	Rain information order minutes container pieces
10700106	results/prompt_txt/Prompt1_en.txt	0	0	data water order information vinegar hours procedure
10700107	results/prompt_txt/Prompt1_en.txt	0	0	hours mass data container sample mass pieces
10700108	results/prompt_txt/Prompt1_en.txt	0	0	information Rain investigation pieces pieces
10700109	results/prompt_txt/Prompt1_en.txt	0	0	container label mass containers containers procedure
10700110	results/prompt_txt/Prompt1_en.txt	0	0	minutes students label table containers pieces
10700111	results/prompt_txt/Prompt1_en.txt	0	0	label experiment water mass label sample label
10700112	results/prompt_txt/Prompt1_en.txt	0	0	material water investigation group sample Rain
10700113	results/prompt_txt/Prompt1_en.txt	0	0	procedure pieces material vinegar procedure mass
10700114	results/prompt_txt/Prompt1_en.txt	0	0	group students container procedure hours procedure
10700115	results/prompt_txt/Prompt1_en.txt	0	0	Rain information Rain sample material table material
10700116	results/prompt_txt/Prompt1_en.txt	0	0	container table samples procedure investigation
10700117	results/prompt_txt/Prompt1_en.txt	0	0	water data order pieces experiment table water
10700118	results/prompt_txt/Prompt1_en.txt	0	0	students samples mass investigation procedure
10700119	results/prompt_txt/Prompt1_en.txt	0	0	procedure data sample investigation investigation
10700120	results/prompt_txt/Prompt1_en.txt	0	0	table water label containers sample group material
10700121	results/prompt_txt/Prompt1_en.txt	0	0	water information information investigation group
10700122	results/prompt_txt/Prompt1_en.txt	0	0	minutes Rain label container information label
10700123	results/prompt_txt/Prompt1_en.txt	0	0	group table investigation vinegar students group
10700124	results/prompt_txt/Prompt1_en.txt	0	0	table samples hours information container minutes
10700125	results/prompt_txt/Prompt1_en.txt	0	0	samples samples water minutes experiment investigation
10700126	results/prompt_txt/Prompt1_en.txt	0	0	material pieces investigation order vinegar pieces
10700127	results/prompt_txt/Prompt1_en.txt	0	0	experiment vinegar pieces table group order hours
10700128	results/prompt_txt/Prompt1_en.txt	0	0	Rain group information water containers Rain
10700129	results/prompt_txt/Prompt1_en.txt	0	0	table information pieces vinegar mass vinegar
10700130	results/prompt_txt/Prompt1_en.txt	0	0	investigation water group samples procedure label
10700131	results/prompt_txt/Prompt1_en.txt	0	0	experiment container information group order
10700132	results/prompt_txt/Prompt1_en.txt	0	0	investigation hours hours samples sample table
10700133	results/prompt_txt/Prompt1_en.txt	0	0	investigation water water information material
10700134	results/prompt_txt/Prompt1_en.txt	0	0	containers container students pieces samples
10700135	results/prompt_txt/Prompt1_en.txt	0	0	sample minutes water order label table mass water
10700136	results/prompt_txt/Prompt1_en.txt	0	0	students table water order samples order students
10700137	results/prompt_txt/Prompt1_en.txt	0	0	hours pieces table students students hours vinegar
10700138	results/prompt_txt/Prompt1_en.txt	0	0	label students label students procedure group
10700139	results/prompt_txt/Prompt1_en.txt	0	0	order order group hours minutes container water
10700140	results/prompt_txt/Prompt1_en.txt	0	0	vinegar material containers group hours material
10700141	results/prompt_txt/Prompt1_en.txt	0	0	samples minutes sample label label samples material
10700142	results/prompt_txt/Prompt1_en.txt	0	0	mass containers students containers container
10700143	results/prompt_txt/Prompt1_en.txt	0	0	data order order order mass Rain mass samples
10700144	results/prompt_txt/Prompt1_en.txt	0	0	sample pieces container information label order
10700145	results/prompt_txt/Prompt1_en.txt	0	0	container water label minutes sample students
10700146	results/prompt_txt/Prompt1_en.txt	0	0	containers material hours group samples vinegar
10700147	results/prompt_txt/Prompt1_en.txt	0	0	label samples students procedure procedure information
10700148	results/prompt_txt/Prompt1_en.txt	0	0	samples minutes label pieces samples procedure
10700149	results/prompt_txt/Prompt1_en.txt	0	0	hours vinegar sample procedure investigation
10700150	results/prompt_txt/Prompt1_en.txt	0	0	vinegar label group group group experiment information
10700151	results/prompt_txt/Prompt1_en.txt	0	0	container data Rain container table mass hours
10700152	results/prompt_txt/Prompt1_en.txt	0	0	vinegar sample container experiment students
10700153	results/prompt_txt/Prompt1_en.txt	0	0	material data vinegar students group students
10700154	results/prompt_txt/Prompt1_en.txt	0	0	mass containers information water minutes procedure
10700155	results/prompt_txt/Prompt1_en.txt	0	0	vinegar data mass data data containers investigation
10700156	results/prompt_txt/Prompt1_en.txt	0	0	water containers information hours data investigation
10700157	results/prompt_txt/Prompt1_en.txt	0	0	container hours data container table minutes
10700158	results/prompt_txt/Prompt1_en.txt	0	0	containers mass procedure containers samples
10700159	results/prompt_txt/Prompt1_en.txt	0	0	information material mass data minutes procedure
10700160	results/prompt_txt/Prompt1_en.txt	0	0	material procedure table material vinegar procedure
10700161	results/prompt_txt/Prompt1_en.txt	0	0	hours water sample students experiment table
10700162	results/prompt_txt/Prompt1_en.txt	0	0	data container group information hours procedure
10700163	results/prompt_txt/Prompt1_en.txt	0	0	container order minutes experiment table information
10700164	results/prompt_txt/Prompt1_en.txt	0	0	sample samples investigation vinegar hours procedure
10700165	results/prompt_txt/Prompt1_en.txt	0	0	information experiment label data experiment
10700166	results/prompt_txt/Prompt1_en.txt	0	0	investigation data water label material investigation
10700167	results/prompt_txt/Prompt1_en.txt	0	0	data container container students vinegar Rain
10700168	results/prompt_txt/Prompt1_en.txt	0	0	water Rain procedure procedure group water information
10700169	results/prompt_txt/Prompt1_en.txt	0	0	order water water container vinegar data samples
10700170	results/prompt_txt/Prompt1_en.txt	0	0	investigation hours data label hours experiment
10700171	results/prompt_txt/Prompt1_en.txt	0	0	data procedure information label hours information
10700172	results/prompt_txt/Prompt1_en.txt	0	0	pieces material sample procedure experiment data
10700173	results/prompt_txt/Prompt1_en.txt	0	0	experiment procedure students hours Rain Rain
10700174	results/prompt_txt/Prompt1_en.txt	0	0	Rain table Rain pieces material vinegar samples
10700175	results/prompt_txt/Prompt1_en.txt	0	0	data procedure hours material investigation data
10700176	results/prompt_txt/Prompt1_en.txt	0	0	label material water sample label group minutes
10700177	results/prompt_txt/Prompt1_en.txt	0	0	investigation data procedure hours order students
10700178	results/prompt_txt/Prompt1_en.txt	0	0	mass data hours students containers container
10700179	results/prompt_txt/Prompt1_en.txt	0	0	students students table pieces sample container
10700180	results/prompt_txt/Prompt1_en.txt	0	0	pieces hours investigation samples information
10700181	results/prompt_txt/Prompt1_en.txt	0	0	water investigation data Rain containers students
10700182	results/prompt_txt/Prompt1_en.txt	0	0	container procedure containers sample samples
10700183	results/prompt_txt/Prompt1_en.txt	0	0	students investigation minutes pieces material
10700184	results/prompt_txt/Prompt1_en.txt	0	0	sample mass order pieces table container pieces
10700185	results/prompt_txt/Prompt1_en.txt	0	0	samples order group container investigation sample
10700186	results/prompt_txt/Prompt1_en.txt	0	0	data container vinegar investigation table hours
10700187	results/prompt_txt/Prompt1_en.txt	0	0	data investigation vinegar pieces container containers
10700188	results/prompt_txt/Prompt1_en.txt	0	0	vinegar information containers data container
10700189	results/prompt_txt/Prompt1_en.txt	0	0	hours group label procedure pieces container
10700190	results/prompt_txt/Prompt1_en.txt	0	0	experiment hours water label investigation data
10700191	results/prompt_txt/Prompt1_en.txt	0	0	group order table pieces group mass group data
10700192	results/prompt_txt/Prompt1_en.txt	0	0	information students label sample minutes material
10700193	results/prompt_txt/Prompt1_en.txt	0	0	table sample order containers vinegar vinegar
10700194	results/prompt_txt/Prompt1_en.txt	0	0	water mass Rain information order hours label
10700195	results/prompt_txt/Prompt1_en.txt	0	0	vinegar order label pieces pieces students information
10700196	results/prompt_txt/Prompt1_en.txt	0	0	students information containers container experiment
10700197	results/prompt_txt/Prompt1_en.txt	0	0	water water minutes experiment mass hours containers
10700198	results/prompt_txt/Prompt1_en.txt	0	0	order students vinegar label order table label
10700199	results/prompt_txt/Prompt1_en.txt	0	0	pieces containers hours group container order
10700200	results/prompt_txt/Prompt1_en.txt	0	0	water table water investigation students information
10700201	results/prompt_txt/Prompt1_en.txt	0	0	group investigation order group sample information
10700202	results/prompt_txt/Prompt1_en.txt	0	0	experiment samples sample students students minutes
10700203	results/prompt_txt/Prompt1_en.txt	0	0	order container sample pieces group procedure
10700204	results/prompt_txt/Prompt1_en.txt	0	0	order group mass sample data hours mass container
10700205	results/prompt_txt/Prompt1_en.txt	0	0	pieces order students hours minutes procedure
10700206	results/prompt_txt/Prompt1_en.txt	0	0	experiment Rain procedure data investigation
10700207	results/prompt_txt/Prompt1_en.txt	0	0	order group sample information group vinegar
10700208	results/prompt_txt/Prompt1_en.txt	0	0	group Rain material Rain order container group
10700209	results/prompt_txt/Prompt1_en.txt	0	0	students experiment experiment procedure Rain
10700210	results/prompt_txt/Prompt1_en.txt	0	0	procedure containers Rain pieces Rain experiment
10700211	results/prompt_txt/Prompt1_en.txt	0	0	sample investigation mass order information hours
10700212	results/prompt_txt/Prompt1_en.txt	0	0	minutes procedure label water data procedure
10700213	results/prompt_txt/Prompt1_en.txt	0	0	experiment vinegar data pieces samples mass label
10700214	results/prompt_txt/Prompt1_en.txt	0	0	sample data label hours mass sample mass order
10700215	results/prompt_txt/Prompt1_en.txt	0	0	Rain water mass material samples vinegar mass
10700216	results/prompt_txt/Prompt1_en.txt	0	0	students container sample hours information sample
10700217	results/prompt_txt/Prompt1_en.txt	0	0	order pieces containers investigation experiment
10700218	results/prompt_txt/Prompt1_en.txt	0	0	Rain procedure label pieces container experiment
10700219	results/prompt_txt/Prompt1_en.txt	0	0	vinegar pieces label Rain label samples Rain
10700220	results/prompt_txt/Prompt1_en.txt	0	0	procedure label sample procedure procedure minutes
10700221	results/prompt_txt/Prompt1_en.txt	0	0	containers vinegar hours hours label experiment
10700222	results/prompt_txt/Prompt1_en.txt	0	0	experiment containers information procedure container
10700223	results/prompt_txt/Prompt1_en.txt	0	0	procedure mass pieces mass minutes mass vinegar
10700224	results/prompt_txt/Prompt1_en.txt	0	0	information information order samples information
10700225	results/prompt_txt/Prompt1_en.txt	0	0	hours vinegar pieces minutes containers investigation
10700226	results/prompt_txt/Prompt1_en.txt	0	0	hours pieces information table students data
10700227	results/prompt_txt/Prompt1_en.txt	0	0	label group vinegar material investigation samples
10700228	results/prompt_txt/Prompt1_en.txt	0	0	pieces data containers label information Rain
10700229	results/prompt_txt/Prompt1_en.txt	0	0	information pieces procedure investigation container
10700230	results/prompt_txt/Prompt1_en.txt	0	0	students group material data label investigation
10700231	results/prompt_txt/Prompt1_en.txt	0	0	sample pieces investigation water Rain group
10700232	results/prompt_txt/Prompt1_en.txt	0	0	containers container vinegar procedure order
10700233	results/prompt_txt/Prompt1_en.txt	0	0	container investigation water investigation hours
10700234	results/prompt_txt/Prompt1_en.txt	0	0	group mass minutes water vinegar table mass material
10700235	results/prompt_txt/Prompt1_en.txt	0	0	label samples containers students students minutes
10700236	results/prompt_txt/Prompt1_en.txt	0	0	minutes data mass Rain Rain vinegar mass group
10700237	results/prompt_txt/Prompt1_en.txt	0	0	sample container mass water minutes samples data
10700238	results/prompt_txt/Prompt1_en.txt	0	0	information students vinegar group containers
10700239	results/prompt_txt/Prompt1_en.txt	0	0	group label minutes container sample containers
10700240	results/prompt_txt/Prompt1_en.txt	0	0	pieces data sample samples material students
10700241	results/prompt_txt/Prompt1_en.txt	0	0	pieces label order experiment vinegar group sample
10700242	results/prompt_txt/Prompt1_en.txt	0	0	mass pieces sample samples containers containers
10700243	results/prompt_txt/Prompt1_en.txt	0	0	mass group samples pieces procedure data vinegar
10700244	results/prompt_txt/Prompt1_en.txt	0	0	data students samples container mass container
10700245	results/prompt_txt/Prompt1_en.txt	0	0	pieces information procedure information water
10700246	results/prompt_txt/Prompt1_en.txt	0	0	containers investigation experiment Rain material
10700247	results/prompt_txt/Prompt1_en.txt	0	0	order investigation experiment data minutes mass
10700248	results/prompt_txt/Prompt1_en.txt	0	0	sample table order sample mass sample minutes
10700249	results/prompt_txt/Prompt1_en.txt	0	0	container samples information hours procedure
10700250	results/prompt_txt/Prompt1_en.txt	0	0	containers investigation sample water mass containers
10700251	results/prompt_txt/Prompt1_en.txt	0	0	container pieces mass students procedure minutes
10700252	results/prompt_txt/Prompt1_en.txt	0	0	vinegar vinegar sample hours students mass container
10700253	results/prompt_txt/Prompt1_en.txt	0	0	vinegar sample vinegar samples investigation
10700254	results/prompt_txt/Prompt1_en.txt	0	0	container information group experiment students
10700255	results/prompt_txt/Prompt1_en.txt	0	0	containers data vinegar water minutes label pieces
10700256	results/prompt_txt/Prompt1_en.txt	0	0	information investigation container pieces sample
10700257	results/prompt_txt/Prompt1_en.txt	0	0	table vinegar procedure hours minutes samples
10700258	results/prompt_txt/Prompt1_en.txt	0	0	sample hours procedure order procedure vinegar
10700259	results/prompt_txt/Prompt1_en.txt	0	0	order mass label pieces order containers samples
10700260	results/prompt_txt/Prompt1_en.txt	0	0	pieces sample experiment information water group
10700261	results/prompt_txt/Prompt1_en.txt	0	0	containers investigation pieces minutes vinegar
10700262	results/prompt_txt/Prompt1_en.txt	0	0	experiment label water water order mass mass
10700263	results/prompt_txt/Prompt1_en.txt	0	0	procedure container experiment experiment container
10700264	results/prompt_txt/Prompt1_en.txt	0	0	experiment investigation hours container students
10700265	results/prompt_txt/Prompt1_en.txt	0	0	group students sample data minutes samples water
10700266	results/prompt_txt/Prompt1_en.txt	0	0	procedure vinegar label mass water information
10700267	results/prompt_txt/Prompt1_en.txt	0	0	vinegar investigation samples container information
10700268	results/prompt_txt/Prompt1_en.txt	0	0	label order experiment table experiment samples
10700269	results/prompt_txt/Prompt1_en.txt	0	0	group information Rain samples water label sample
10700270	results/prompt_txt/Prompt1_en.txt	0	0	information samples investigation containers
10700271	results/prompt_txt/Prompt1_en.txt	0	0	hours order mass order water Rain minutes Rain
10700272	results/prompt_txt/Prompt1_en.txt	0	0	samples table hours mass material containers
10700273	results/prompt_txt/Prompt1_en.txt	0	0	table containers vinegar hours procedure information
10700274	results/prompt_txt/Prompt1_en.txt	0	0	vinegar hours label container table label information
10700275	results/prompt_txt/Prompt1_en.txt	0	0	water table procedure table experiment vinegar
10700276	results/prompt_txt/Prompt1_en.txt	0	0	group procedure data sample sample samples hours
10700277	results/prompt_txt/Prompt1_en.txt	0	0	minutes minutes water data containers containers
10700278	results/prompt_txt/Prompt1_en.txt	0	0	Rain experiment minutes label data containers
10700279	results/prompt_txt/Prompt1_en.txt	0	0	containers Rain pieces water containers material
10700280	results/prompt_txt/Prompt1_en.txt	0	0	container vinegar water order investigation information
10700281	results/prompt_txt/Prompt1_en.txt	0	0	experiment water table minutes investigation
10700282	results/prompt_txt/Prompt1_en.txt	0	0	investigation material group pieces order data
10700283	results/prompt_txt/Prompt1_en.txt	0	0	water samples data samples minutes containers
10700284	results/prompt_txt/Prompt1_en.txt	0	0	sample vinegar table mass vinegar students experiment
10700285	results/prompt_txt/Prompt1_en.txt	0	0	label samples sample investigation containers
10700286	results/prompt_txt/Prompt1_en.txt	0	0	vinegar table information sample containers data
10700287	results/prompt_txt/Prompt1_en.txt	0	0	mass Rain data hours table material table water
10700288	results/prompt_txt/Prompt1_en.txt	0	0	samples hours order procedure sample information
10700289	results/prompt_txt/Prompt1_en.txt	0	0	material students pieces samples pieces investigation
10700290	results/prompt_txt/Prompt1_en.txt	0	0	students data vinegar vinegar investigation sample
10700291	results/prompt_txt/Prompt1_en.txt	0	0	procedure mass sample procedure hours mass vinegar
10700292	results/prompt_txt/Prompt1_en.txt	0	0	Rain Rain students minutes sample order minutes
10700293	results/prompt_txt/Prompt1_en.txt	0	0	minutes pieces order label students investigation
10700294	results/prompt_txt/Prompt1_en.txt	0	0	hours mass material experiment sample water minutes
10700295	results/prompt_txt/Prompt1_en.txt	0	0	samples minutes containers experiment students
10700296	results/prompt_txt/Prompt1_en.txt	0	0	experiment experiment minutes mass container
10700297	results/prompt_txt/Prompt1_en.txt	0	0	procedure water label water experiment minutes
10700298	results/prompt_txt/Prompt1_en.txt	0	0	samples hours material experiment data data group
10700299	results/prompt_txt/Prompt1_en.txt	0	0	group experiment pieces pieces Rain experiment
10700300	results/prompt_txt/Prompt1_en.txt	0	0	sample students information label information
10700301	results/prompt_txt/Prompt1_en.txt	0	0	procedure samples label group experiment containers
10700302	results/prompt_txt/Prompt1_en.txt	0	0	sample pieces investigation order containers
10700303	results/prompt_txt/Prompt1_en.txt	0	0	experiment information samples material order
10700304	results/prompt_txt/Prompt1_en.txt	0	0	group experiment water order minutes students
10700305	results/prompt_txt/Prompt1_en.txt	0	0	Rain information students vinegar container table
10700306	results/prompt_txt/Prompt1_en.txt	0	0	water order group procedure hours hours Rain
10700307	results/prompt_txt/Prompt1_en.txt	0	0	sample group vinegar hours label containers sample
10700308	results/prompt_txt/Prompt1_en.txt	0	0	table mass mass experiment containers minutes
10700309	results/prompt_txt/Prompt1_en.txt	0	0	information container container table samples
10700310	results/prompt_txt/Prompt1_en.txt	0	0	students pieces containers water order sample
10700311	results/prompt_txt/Prompt1_en.txt	0	0	order data samples Rain experiment procedure
10700312	results/prompt_txt/Prompt1_en.txt	0	0	material Rain order information pieces group
10700313	results/prompt_txt/Prompt1_en.txt	0	0	Rain material sample label mass group experiment
10700314	results/prompt_txt/Prompt1_en.txt	0	0	mass label students order investigation data
10700315	results/prompt_txt/Prompt1_en.txt	0	0	label containers minutes mass sample label order
10700316	results/prompt_txt/Prompt1_en.txt	0	0	table students material data students sample
10700317	results/prompt_txt/Prompt1_en.txt	0	0	order Rain material samples information hours
10700318	results/prompt_txt/Prompt1_en.txt	0	0	samples table water hours group order sample
10700319	results/prompt_txt/Prompt1_en.txt	0	0	containers students procedure water water information
10700320	results/prompt_txt/Prompt1_en.txt	0	0	minutes sample hours minutes container material
10700321	results/prompt_txt/Prompt1_en.txt	0	0	minutes material containers investigation vinegar
10700322	results/prompt_txt/Prompt1_en.txt	0	0	container water container water sample mass Rain
10700323	results/prompt_txt/Prompt1_en.txt	0	0	label hours label label minutes containers vinegar
10700324	results/prompt_txt/Prompt1_en.txt	0	0	material investigation procedure Rain investigation
10700325	results/prompt_txt/Prompt1_en.txt	0	0	sample order sample samples order information
10700326	results/prompt_txt/Prompt1_en.txt	0	0	hours pieces order experiment table hours students
10700327	results/prompt_txt/Prompt1_en.txt	0	0	label group order material minutes group container
10700328	results/prompt_txt/Prompt1_en.txt	0	0	label table procedure label pieces samples table
10700329	results/prompt_txt/Prompt1_en.txt	0	0	Rain Rain data procedure hours group experiment
10700330	results/prompt_txt/Prompt1_en.txt	0	0	data vinegar containers data group order sample
10700331	results/prompt_txt/Prompt1_en.txt	0	0	mass material students label mass pieces table
10700332	results/prompt_txt/Prompt1_en.txt	0	0	minutes Rain order samples samples mass samples
10700333	results/prompt_txt/Prompt1_en.txt	0	0	order samples group material data investigation
10700334	results/prompt_txt/Prompt1_en.txt	0	0	pieces procedure container sample investigation
10700335	results/prompt_txt/Prompt1_en.txt	0	0	hours investigation investigation vinegar samples
10700336	results/prompt_txt/Prompt1_en.txt	0	0	information mass investigation students sample
10700337	results/prompt_txt/Prompt1_en.txt	0	0	material information procedure order mass group
10700338	results/prompt_txt/Prompt1_en.txt	0	0	investigation water experiment water containers
10700339	results/prompt_txt/Prompt1_en.txt	0	0	container water data investigation group samples
10700340	results/prompt_txt/Prompt1_en.txt	0	0	information data vinegar procedure pieces group
10700341	results/prompt_txt/Prompt1_en.txt	0	0	information investigation material Rain material
10700342	results/prompt_txt/Prompt1_en.txt	0	0	containers procedure containers samples information
