id	EssaySet	eassay_score	essay_score	EssayText
10700033	results/prompt_txt/Prompt10_es.txt	0	0	objeto Datos minutos Hipótesis pruebas diagrama
10700034	results/prompt_txt/Prompt10_es.txt	0	0	cristal centímetros caseta color experimento
10700035	results/prompt_txt/Prompt10_es.txt	0	0	energía colores minutos perro lámpara gris colores
10700036	results/prompt_txt/Prompt10_es.txt	0	0	pruebas gris colores resultados termómetro gris
10700037	results/prompt_txt/Prompt10_es.txt	0	0	luz pasos bote aire gris negro negro energía
10700038	results/prompt_txt/Prompt10_es.txt	0	0	color minutos cristal colores pintura pasos pasos
10700039	results/prompt_txt/Prompt10_es.txt	0	0	gris luz interior bote bote color termómetro
10700040	results/prompt_txt/Prompt10_es.txt	0	0	temperatura Datos bote aire distancia gris interior
10700041	results/prompt_txt/Prompt10_es.txt	0	0	cristal bote perro lámpara color pruebas distancia
10700042	results/prompt_txt/Prompt10_es.txt	0	0	luz descripción tapas bote Datos lámpara termómetro
10700043	results/prompt_txt/Prompt10_es.txt	0	0	caseta caseta color pasos aire tapas interior
10700044	results/prompt_txt/Prompt10_es.txt	0	0	luz interior descripción color Hipótesis aire
10700045	results/prompt_txt/Prompt10_es.txt	0	0	cristal caseta objeto color descripción diagrama
10700046	results/prompt_txt/Prompt10_es.txt	0	0	centímetros objeto gris objeto colores distancia
10700047	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis objeto gris experimento distancia descripción
10700048	results/prompt_txt/Prompt10_es.txt	0	0	color interior pasos distancia pasos negro centímetros
10700049	results/prompt_txt/Prompt10_es.txt	0	0	negro bote termómetro experimento pruebas colores
10700050	results/prompt_txt/Prompt10_es.txt	0	0	termómetro energía Datos aire tapas perro centímetros
10700051	results/prompt_txt/Prompt10_es.txt	0	0	objeto escala tapas gris distancia Hipótesis
10700052	results/prompt_txt/Prompt10_es.txt	0	0	pruebas aire caseta interior objeto distancia
10700053	results/prompt_txt/Prompt10_es.txt	0	0	tapas tapas color lámpara caseta escala pasos
10700054	results/prompt_txt/Prompt10_es.txt	0	0	aire luz Hipótesis pruebas termómetro negro luz
10700055	results/prompt_txt/Prompt10_es.txt	0	0	colores temperatura interior negro descripción
10700056	results/prompt_txt/Prompt10_es.txt	0	0	bote tapas lámpara gris pruebas negro Datos temperatura
10700057	results/prompt_txt/Prompt10_es.txt	0	0	pruebas Datos luz distancia perro caseta descripción
10700058	results/prompt_txt/Prompt10_es.txt	0	0	pruebas distancia Datos termómetro Datos descripción
10700059	results/prompt_txt/Prompt10_es.txt	0	0	lámpara interior energía minutos luz resultados
10700060	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis cristal luz experimento color colores
10700061	results/prompt_txt/Prompt10_es.txt	0	0	pintura escala luz termómetro color pintura color
10700062	results/prompt_txt/Prompt10_es.txt	0	0	experimento objeto lámpara diagrama pintura centímetros
10700063	results/prompt_txt/Prompt10_es.txt	0	0	color objeto descripción color termómetro cristal
10700064	results/prompt_txt/Prompt10_es.txt	0	0	lámpara caseta Datos energía centímetros Datos
10700065	results/prompt_txt/Prompt10_es.txt	0	0	cristal lámpara colores minutos color interior
10700066	results/prompt_txt/Prompt10_es.txt	0	0	Datos pruebas pasos objeto pasos termómetro Hipótesis
10700067	results/prompt_txt/Prompt10_es.txt	0	0	escala interior perro lámpara escala perro caseta
10700068	results/prompt_txt/Prompt10_es.txt	0	0	energía tapas centímetros termómetro resultados
10700069	results/prompt_txt/Prompt10_es.txt	0	0	experimento colores energía Hipótesis pintura
10700070	results/prompt_txt/Prompt10_es.txt	0	0	lámpara tapas pintura negro descripción gris
10700071	results/prompt_txt/Prompt10_es.txt	0	0	escala bote pasos resultados distancia tapas
10700072	results/prompt_txt/Prompt10_es.txt	0	0	experimento interior distancia Hipótesis interior
10700073	results/prompt_txt/Prompt10_es.txt	0	0	gris Hipótesis negro resultados escala bote centímetros
10700074	results/prompt_txt/Prompt10_es.txt	0	0	negro aire energía minutos pasos energía color
10700075	results/prompt_txt/Prompt10_es.txt	0	0	luz pasos luz energía interior color tapas Hipótesis
10700076	results/prompt_txt/Prompt10_es.txt	0	0	bote pruebas temperatura perro pintura color
10700077	results/prompt_txt/Prompt10_es.txt	0	0	perro energía bote descripción Datos termómetro
10700078	results/prompt_txt/Prompt10_es.txt	0	0	distancia colores interior color energía descripción
10700079	results/prompt_txt/Prompt10_es.txt	0	0	colores caseta negro termómetro pintura diagrama
10700080	results/prompt_txt/Prompt10_es.txt	0	0	luz color tapas negro perro pintura interior
10700081	results/prompt_txt/Prompt10_es.txt	0	0	luz pruebas gris temperatura temperatura caseta
10700082	results/prompt_txt/Prompt10_es.txt	0	0	pasos gris luz bote tapas bote distancia diagrama
10700083	results/prompt_txt/Prompt10_es.txt	0	0	cristal luz Hipótesis Hipótesis tapas escala
10700084	results/prompt_txt/Prompt10_es.txt	0	0	lámpara distancia luz minutos bote centímetros
10700085	results/prompt_txt/Prompt10_es.txt	0	0	centímetros Datos gris Datos escala cristal minutos
10700086	results/prompt_txt/Prompt10_es.txt	0	0	cristal pintura caseta descripción cristal Datos
10700087	results/prompt_txt/Prompt10_es.txt	0	0	temperatura objeto pruebas centímetros Datos
10700088	results/prompt_txt/Prompt10_es.txt	0	0	Datos cristal aire colores resultados gris centímetros
10700089	results/prompt_txt/Prompt10_es.txt	0	0	escala caseta escala termómetro aire energía
10700090	results/prompt_txt/Prompt10_es.txt	0	0	energía Hipótesis temperatura centímetros lámpara
10700091	results/prompt_txt/Prompt10_es.txt	0	0	bote interior pintura caseta negro pruebas pasos
10700092	results/prompt_txt/Prompt10_es.txt	0	0	pasos pintura termómetro termómetro Datos perro
10700093	results/prompt_txt/Prompt10_es.txt	0	0	pasos perro colores pasos diagrama lámpara aire
10700094	results/prompt_txt/Prompt10_es.txt	0	0	Datos tapas temperatura diagrama tapas termómetro
10700095	results/prompt_txt/Prompt10_es.txt	0	0	negro pasos aire tapas resultados perro tapas
10700096	results/prompt_txt/Prompt10_es.txt	0	0	gris pasos negro cristal objeto color minutos
10700097	results/prompt_txt/Prompt10_es.txt	0	0	aire minutos resultados resultados pasos pasos
10700098	results/prompt_txt/Prompt10_es.txt	0	0	pasos Hipótesis distancia aire energía cristal
10700099	results/prompt_txt/Prompt10_es.txt	0	0	interior energía Hipótesis interior Hipótesis
10700100	results/prompt_txt/Prompt10_es.txt	0	0	termómetro resultados experimento pintura energía
10700101	results/prompt_txt/Prompt10_es.txt	0	0	aire distancia escala lámpara Datos escala aire
10700102	results/prompt_txt/Prompt10_es.txt	0	0	resultados escala luz caseta centímetros caseta
10700103	results/prompt_txt/Prompt10_es.txt	0	0	minutos distancia gris temperatura interior termómetro
10700104	results/prompt_txt/Prompt10_es.txt	0	0	aire distancia gris Datos Datos experimento colores
10700105	results/prompt_txt/Prompt10_es.txt	0	0	objeto experimento descripción escala Datos diagrama
10700106	results/prompt_txt/Prompt10_es.txt	0	0	resultados pruebas cristal termómetro pruebas
10700107	results/prompt_txt/Prompt10_es.txt	0	0	termómetro experimento objeto centímetros lámpara
10700108	results/prompt_txt/Prompt10_es.txt	0	0	aire perro escala perro cristal negro termómetro
10700109	results/prompt_txt/Prompt10_es.txt	0	0	tapas pasos centímetros perro gris minutos colores
10700110	results/prompt_txt/Prompt10_es.txt	0	0	energía caseta distancia centímetros negro perro
10700111	results/prompt_txt/Prompt10_es.txt	0	0	minutos distancia termómetro minutos bote gris
10700112	results/prompt_txt/Prompt10_es.txt	0	0	diagrama termómetro experimento resultados experimento
10700113	results/prompt_txt/Prompt10_es.txt	0	0	centímetros aire gris interior aire pintura negro
10700114	results/prompt_txt/Prompt10_es.txt	0	0	Datos Hipótesis termómetro luz termómetro minutos
10700115	results/prompt_txt/Prompt10_es.txt	0	0	cristal colores cristal color aire distancia
10700116	results/prompt_txt/Prompt10_es.txt	0	0	caseta descripción escala lámpara pasos gris
10700117	results/prompt_txt/Prompt10_es.txt	0	0	temperatura gris pintura caseta aire color cristal
10700118	results/prompt_txt/Prompt10_es.txt	0	0	luz diagrama descripción tapas experimento termómetro
10700119	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis gris temperatura cristal descripción
10700120	results/prompt_txt/Prompt10_es.txt	0	0	descripción cristal color centímetros minutos
10700121	results/prompt_txt/Prompt10_es.txt	0	0	tapas pasos objeto bote tapas caseta temperatura
10700122	results/prompt_txt/Prompt10_es.txt	0	0	resultados negro color resultados termómetro
10700123	results/prompt_txt/Prompt10_es.txt	0	0	pintura termómetro experimento pintura caseta
10700124	results/prompt_txt/Prompt10_es.txt	0	0	resultados bote pintura colores descripción perro
10700125	results/prompt_txt/Prompt10_es.txt	0	0	pruebas color Hipótesis interior pasos caseta
10700126	results/prompt_txt/Prompt10_es.txt	0	0	experimento tapas escala pintura descripción
10700127	results/prompt_txt/Prompt10_es.txt	0	0	tapas perro centímetros colores caseta luz interior
10700128	results/prompt_txt/Prompt10_es.txt	0	0	luz cristal experimento termómetro objeto termómetro
10700129	results/prompt_txt/Prompt10_es.txt	0	0	tapas termómetro diagrama pasos caseta color
10700130	results/prompt_txt/Prompt10_es.txt	0	0	temperatura pintura descripción Datos pasos interior
10700131	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis descripción temperatura color pruebas
10700132	results/prompt_txt/Prompt10_es.txt	0	0	tapas centímetros luz tapas colores tapas aire
10700133	results/prompt_txt/Prompt10_es.txt	0	0	perro cristal gris cristal pintura objeto diagrama
10700134	results/prompt_txt/Prompt10_es.txt	0	0	temperatura caseta minutos escala escala energía
10700135	results/prompt_txt/Prompt10_es.txt	0	0	descripción gris termómetro temperatura tapas
10700136	results/prompt_txt/Prompt10_es.txt	0	0	interior Datos luz escala cristal color termómetro
10700137	results/prompt_txt/Prompt10_es.txt	0	0	negro temperatura perro colores pintura resultados
10700138	results/prompt_txt/Prompt10_es.txt	0	0	tapas cristal tapas aire pasos pruebas diagrama
10700139	results/prompt_txt/Prompt10_es.txt	0	0	objeto bote experimento descripción termómetro
10700140	results/prompt_txt/Prompt10_es.txt	0	0	temperatura interior Datos escala bote centímetros
10700141	results/prompt_txt/Prompt10_es.txt	0	0	experimento caseta gris interior pruebas pintura
10700142	results/prompt_txt/Prompt10_es.txt	0	0	experimento colores color aire bote descripción
10700143	results/prompt_txt/Prompt10_es.txt	0	0	cristal negro energía experimento caseta Hipótesis
10700144	results/prompt_txt/Prompt10_es.txt	0	0	gris perro distancia caseta caseta pasos pintura
10700145	results/prompt_txt/Prompt10_es.txt	0	0	cristal centímetros perro tapas pasos descripción
10700146	results/prompt_txt/Prompt10_es.txt	0	0	gris caseta energía descripción energía centímetros
10700147	results/prompt_txt/Prompt10_es.txt	0	0	colores pruebas pintura Hipótesis gris objeto
10700148	results/prompt_txt/Prompt10_es.txt	0	0	termómetro lámpara diagrama experimento tapas
10700149	results/prompt_txt/Prompt10_es.txt	0	0	experimento cristal diagrama experimento Hipótesis
10700150	results/prompt_txt/Prompt10_es.txt	0	0	tapas pasos resultados caseta energía Hipótesis
10700151	results/prompt_txt/Prompt10_es.txt	0	0	experimento experimento caseta temperatura experimento
10700152	results/prompt_txt/Prompt10_es.txt	0	0	pintura cristal cristal experimento colores temperatura
10700153	results/prompt_txt/Prompt10_es.txt	0	0	objeto luz energía pintura interior Hipótesis
10700154	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis Datos cristal pruebas minutos gris
10700155	results/prompt_txt/Prompt10_es.txt	0	0	escala energía tapas tapas caseta color diagrama
10700156	results/prompt_txt/Prompt10_es.txt	0	0	escala termómetro Hipótesis gris caseta cristal
10700157	results/prompt_txt/Prompt10_es.txt	0	0	energía lámpara cristal pintura aire distancia
10700158	results/prompt_txt/Prompt10_es.txt	0	0	centímetros gris gris aire experimento termómetro
10700159	results/prompt_txt/Prompt10_es.txt	0	0	experimento temperatura descripción cristal interior
10700160	results/prompt_txt/Prompt10_es.txt	0	0	temperatura temperatura termómetro diagrama energía
10700161	results/prompt_txt/Prompt10_es.txt	0	0	bote negro perro diagrama objeto pasos pintura
10700162	results/prompt_txt/Prompt10_es.txt	0	0	aire color colores termómetro perro interior
10700163	results/prompt_txt/Prompt10_es.txt	0	0	negro centímetros resultados resultados lámpara
10700164	results/prompt_txt/Prompt10_es.txt	0	0	centímetros lámpara diagrama pruebas tapas aire
10700165	results/prompt_txt/Prompt10_es.txt	0	0	tapas cristal color interior luz negro pintura
10700166	results/prompt_txt/Prompt10_es.txt	0	0	cristal centímetros bote colores luz cristal
10700167	results/prompt_txt/Prompt10_es.txt	0	0	lámpara descripción lámpara tapas resultados
10700168	results/prompt_txt/Prompt10_es.txt	0	0	Datos luz cristal termómetro negro diagrama centímetros
10700169	results/prompt_txt/Prompt10_es.txt	0	0	color interior centímetros energía minutos bote
10700170	results/prompt_txt/Prompt10_es.txt	0	0	minutos color colores aire bote bote escala caseta
10700171	results/prompt_txt/Prompt10_es.txt	0	0	centímetros termómetro pasos distancia tapas
10700172	results/prompt_txt/Prompt10_es.txt	0	0	minutos interior color negro experimento perro
10700173	results/prompt_txt/Prompt10_es.txt	0	0	minutos perro temperatura experimento cristal
10700174	results/prompt_txt/Prompt10_es.txt	0	0	aire diagrama experimento lámpara energía aire
10700175	results/prompt_txt/Prompt10_es.txt	0	0	termómetro experimento Datos negro escala gris
10700176	results/prompt_txt/Prompt10_es.txt	0	0	temperatura objeto bote lámpara objeto escala
10700177	results/prompt_txt/Prompt10_es.txt	0	0	energía cristal centímetros bote resultados pruebas
10700178	results/prompt_txt/Prompt10_es.txt	0	0	descripción gris temperatura perro pintura experimento
10700179	results/prompt_txt/Prompt10_es.txt	0	0	tapas escala interior gris objeto negro interior
10700180	results/prompt_txt/Prompt10_es.txt	0	0	pruebas Hipótesis temperatura tapas interior
10700181	results/prompt_txt/Prompt10_es.txt	0	0	lámpara tapas minutos gris caseta resultados
10700182	results/prompt_txt/Prompt10_es.txt	0	0	minutos termómetro Datos centímetros pruebas
10700183	results/prompt_txt/Prompt10_es.txt	0	0	gris temperatura pruebas energía bote gris escala
10700184	results/prompt_txt/Prompt10_es.txt	0	0	luz caseta Datos negro luz experimento negro
10700185	results/prompt_txt/Prompt10_es.txt	0	0	aire interior termómetro Hipótesis interior resultados
10700186	results/prompt_txt/Prompt10_es.txt	0	0	color aire tapas distancia pintura objeto Hipótesis
10700187	results/prompt_txt/Prompt10_es.txt	0	0	lámpara escala resultados experimento aire caseta
10700188	results/prompt_txt/Prompt10_es.txt	0	0	diagrama descripción cristal caseta pintura luz
10700189	results/prompt_txt/Prompt10_es.txt	0	0	Datos pintura diagrama tapas aire perro luz escala
10700190	results/prompt_txt/Prompt10_es.txt	0	0	diagrama gris resultados interior perro centímetros
10700191	results/prompt_txt/Prompt10_es.txt	0	0	cristal perro resultados gris temperatura aire
10700192	results/prompt_txt/Prompt10_es.txt	0	0	lámpara colores termómetro negro interior lámpara
10700193	results/prompt_txt/Prompt10_es.txt	0	0	resultados termómetro pasos caseta temperatura
10700194	results/prompt_txt/Prompt10_es.txt	0	0	pasos objeto experimento perro gris gris objeto
10700195	results/prompt_txt/Prompt10_es.txt	0	0	escala centímetros minutos colores negro Datos
10700196	results/prompt_txt/Prompt10_es.txt	0	0	perro diagrama color interior Hipótesis bote
10700197	results/prompt_txt/Prompt10_es.txt	0	0	distancia pruebas tapas objeto caseta negro caseta
10700198	results/prompt_txt/Prompt10_es.txt	0	0	minutos perro Hipótesis Datos energía negro experimento
10700199	results/prompt_txt/Prompt10_es.txt	0	0	energía lámpara aire Datos tapas objeto bote
10700200	results/prompt_txt/Prompt10_es.txt	0	0	pintura bote diagrama Datos pintura gris color
10700201	results/prompt_txt/Prompt10_es.txt	0	0	descripción pruebas perro colores pasos experimento
10700202	results/prompt_txt/Prompt10_es.txt	0	0	bote temperatura distancia descripción descripción
10700203	results/prompt_txt/Prompt10_es.txt	0	0	luz pasos termómetro Datos luz energía lámpara
10700204	results/prompt_txt/Prompt10_es.txt	0	0	Datos gris temperatura color color temperatura
10700205	results/prompt_txt/Prompt10_es.txt	0	0	luz escala pruebas resultados escala Datos energía
10700206	results/prompt_txt/Prompt10_es.txt	0	0	cristal bote escala Hipótesis energía pasos gris
10700207	results/prompt_txt/Prompt10_es.txt	0	0	colores perro colores temperatura centímetros
10700208	results/prompt_txt/Prompt10_es.txt	0	0	objeto perro resultados caseta lámpara objeto
10700209	results/prompt_txt/Prompt10_es.txt	0	0	pintura descripción colores luz diagrama color
10700210	results/prompt_txt/Prompt10_es.txt	0	0	energía temperatura Datos pasos pintura color
10700211	results/prompt_txt/Prompt10_es.txt	0	0	escala negro energía caseta color pruebas distancia
10700212	results/prompt_txt/Prompt10_es.txt	0	0	caseta escala colores descripción centímetros
10700213	results/prompt_txt/Prompt10_es.txt	0	0	tapas interior luz perro termómetro pruebas distancia
10700214	results/prompt_txt/Prompt10_es.txt	0	0	aire pintura cristal cristal caseta bote diagrama
10700215	results/prompt_txt/Prompt10_es.txt	0	0	pintura negro interior color gris distancia negro
10700216	results/prompt_txt/Prompt10_es.txt	0	0	tapas tapas objeto objeto objeto bote perro experimento
10700217	results/prompt_txt/Prompt10_es.txt	0	0	diagrama pasos luz pasos objeto Datos temperatura
10700218	results/prompt_txt/Prompt10_es.txt	0	0	pruebas lámpara tapas tapas descripción temperatura
10700219	results/prompt_txt/Prompt10_es.txt	0	0	centímetros temperatura bote pintura Hipótesis
10700220	results/prompt_txt/Prompt10_es.txt	0	0	temperatura aire caseta diagrama centímetros
10700221	results/prompt_txt/Prompt10_es.txt	0	0	pruebas negro temperatura descripción Hipótesis
10700222	results/prompt_txt/Prompt10_es.txt	0	0	centímetros Datos aire color cristal colores
10700223	results/prompt_txt/Prompt10_es.txt	0	0	luz centímetros cristal Hipótesis descripción
10700224	results/prompt_txt/Prompt10_es.txt	0	0	centímetros objeto minutos interior descripción
10700225	results/prompt_txt/Prompt10_es.txt	0	0	diagrama temperatura tapas interior gris energía
10700226	results/prompt_txt/Prompt10_es.txt	0	0	centímetros pasos minutos resultados pruebas
10700227	results/prompt_txt/Prompt10_es.txt	0	0	objeto lámpara colores tapas temperatura temperatura
10700228	results/prompt_txt/Prompt10_es.txt	0	0	pintura tapas cristal centímetros tapas color
10700229	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis colores caseta Datos experimento distancia
10700230	results/prompt_txt/Prompt10_es.txt	0	0	cristal temperatura negro bote pruebas termómetro
10700231	results/prompt_txt/Prompt10_es.txt	0	0	temperatura color resultados pasos resultados
10700232	results/prompt_txt/Prompt10_es.txt	0	0	negro escala objeto gris Datos centímetros experimento
10700233	results/prompt_txt/Prompt10_es.txt	0	0	centímetros tapas cristal color lámpara centímetros
10700234	results/prompt_txt/Prompt10_es.txt	0	0	interior tapas bote centímetros distancia energía
10700235	results/prompt_txt/Prompt10_es.txt	0	0	escala distancia tapas temperatura pruebas aire
10700236	results/prompt_txt/Prompt10_es.txt	0	0	pintura minutos bote perro aire temperatura luz
10700237	results/prompt_txt/Prompt10_es.txt	0	0	experimento caseta descripción gris descripción
10700238	results/prompt_txt/Prompt10_es.txt	0	0	escala cristal descripción lámpara escala negro
10700239	results/prompt_txt/Prompt10_es.txt	0	0	caseta negro bote interior pasos perro bote lámpara
10700240	results/prompt_txt/Prompt10_es.txt	0	0	bote minutos tapas negro Hipótesis colores caseta
10700241	results/prompt_txt/Prompt10_es.txt	0	0	temperatura pruebas Datos descripción Hipótesis
10700242	results/prompt_txt/Prompt10_es.txt	0	0	aire distancia centímetros temperatura energía
10700243	results/prompt_txt/Prompt10_es.txt	0	0	descripción Datos centímetros minutos interior
10700244	results/prompt_txt/Prompt10_es.txt	0	0	distancia lámpara experimento tapas interior
10700245	results/prompt_txt/Prompt10_es.txt	0	0	interior tapas diagrama luz perro minutos negro
10700246	results/prompt_txt/Prompt10_es.txt	0	0	energía minutos temperatura interior cristal
10700247	results/prompt_txt/Prompt10_es.txt	0	0	minutos resultados cristal gris lámpara gris
10700248	results/prompt_txt/Prompt10_es.txt	0	0	perro gris perro experimento aire minutos pasos
10700249	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis diagrama bote negro experimento energía
10700250	results/prompt_txt/Prompt10_es.txt	0	0	cristal diagrama diagrama objeto Datos negro
10700251	results/prompt_txt/Prompt10_es.txt	0	0	experimento tapas lámpara negro pintura diagrama
10700252	results/prompt_txt/Prompt10_es.txt	0	0	aire interior colores interior objeto objeto
10700253	results/prompt_txt/Prompt10_es.txt	0	0	negro diagrama objeto resultados interior lámpara
10700254	results/prompt_txt/Prompt10_es.txt	0	0	color objeto pintura gris cristal negro interior
10700255	results/prompt_txt/Prompt10_es.txt	0	0	pasos experimento pruebas experimento descripción
10700256	results/prompt_txt/Prompt10_es.txt	0	0	minutos temperatura Datos termómetro escala diagrama
10700257	results/prompt_txt/Prompt10_es.txt	0	0	bote minutos color centímetros bote resultados
10700258	results/prompt_txt/Prompt10_es.txt	0	0	gris descripción energía temperatura resultados
10700259	results/prompt_txt/Prompt10_es.txt	0	0	pruebas centímetros pruebas perro caseta aire
10700260	results/prompt_txt/Prompt10_es.txt	0	0	Datos termómetro objeto Datos minutos resultados
10700261	results/prompt_txt/Prompt10_es.txt	0	0	perro Hipótesis descripción pintura temperatura
10700262	results/prompt_txt/Prompt10_es.txt	0	0	bote bote Datos colores centímetros minutos energía
10700263	results/prompt_txt/Prompt10_es.txt	0	0	color luz Datos centímetros negro distancia colores
10700264	results/prompt_txt/Prompt10_es.txt	0	0	temperatura colores bote colores energía minutos
10700265	results/prompt_txt/Prompt10_es.txt	0	0	luz tapas minutos experimento interior objeto
10700266	results/prompt_txt/Prompt10_es.txt	0	0	energía caseta perro pasos diagrama negro temperatura
10700267	results/prompt_txt/Prompt10_es.txt	0	0	centímetros Datos descripción objeto energía
10700268	results/prompt_txt/Prompt10_es.txt	0	0	gris negro aire lámpara Datos experimento resultados
10700269	results/prompt_txt/Prompt10_es.txt	0	0	perro gris aire Hipótesis descripción aire perro
10700270	results/prompt_txt/Prompt10_es.txt	0	0	interior pruebas lámpara color resultados perro
10700271	results/prompt_txt/Prompt10_es.txt	0	0	pintura bote lámpara interior bote luz interior
10700272	results/prompt_txt/Prompt10_es.txt	0	0	energía lámpara escala pruebas pasos caseta temperatura
10700273	results/prompt_txt/Prompt10_es.txt	0	0	pintura aire caseta distancia distancia luz Hipótesis
10700274	results/prompt_txt/Prompt10_es.txt	0	0	Datos energía colores pasos pruebas aire diagrama
10700275	results/prompt_txt/Prompt10_es.txt	0	0	aire experimento pasos Hipótesis pruebas escala
10700276	results/prompt_txt/Prompt10_es.txt	0	0	color bote colores pintura experimento pruebas
10700277	results/prompt_txt/Prompt10_es.txt	0	0	negro cristal termómetro bote pruebas diagrama
10700278	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis gris objeto energía escala gris pruebas
10700279	results/prompt_txt/Prompt10_es.txt	0	0	cristal escala perro temperatura Hipótesis cristal
10700280	results/prompt_txt/Prompt10_es.txt	0	0	descripción distancia perro bote color energía
10700281	results/prompt_txt/Prompt10_es.txt	0	0	Hipótesis gris temperatura pintura gris negro
10700282	results/prompt_txt/Prompt10_es.txt	0	0	tapas temperatura termómetro Hipótesis pruebas
10700283	results/prompt_txt/Prompt10_es.txt	0	0	aire temperatura colores caseta Datos perro pintura
10700284	results/prompt_txt/Prompt10_es.txt	0	0	color colores resultados pruebas lámpara colores
10700285	results/prompt_txt/Prompt10_es.txt	0	0	descripción objeto interior cristal centímetros
10700286	results/prompt_txt/Prompt10_es.txt	0	0	pintura energía pintura descripción bote pintura
10700287	results/prompt_txt/Prompt10_es.txt	0	0	pruebas pasos termómetro Hipótesis escala escala
10700288	results/prompt_txt/Prompt10_es.txt	0	0	interior Hipótesis energía resultados objeto
10700289	results/prompt_txt/Prompt10_es.txt	0	0	lámpara Datos energía color luz color descripción
10700290	results/prompt_txt/Prompt10_es.txt	0	0	lámpara gris experimento gris temperatura energía
10700291	results/prompt_txt/Prompt10_es.txt	0	0	colores Datos distancia objeto distancia diagrama
10700292	results/prompt_txt/Prompt10_es.txt	0	0	descripción resultados caseta bote gris gris
10700293	results/prompt_txt/Prompt10_es.txt	0	0	centímetros temperatura tapas aire termómetro
10700294	results/prompt_txt/Prompt10_es.txt	0	0	diagrama cristal termómetro resultados resultados
10700295	results/prompt_txt/Prompt10_es.txt	0	0	temperatura pasos distancia aire descripción
10700296	results/prompt_txt/Prompt10_es.txt	0	0	objeto interior descripción negro termómetro
10700297	results/prompt_txt/Prompt10_es.txt	0	0	bote diagrama descripción minutos luz Hipótesis
10700298	results/prompt_txt/Prompt10_es.txt	0	0	tapas bote cristal Datos interior colores colores
