id	EssaySet	eassay_score	essay_score	EssayText
10700128	results/prompt_txt/Prompt2_en.txt	0	0	data procedure procedure edge sample sample conclusion
10700129	results/prompt_txt/Prompt2_en.txt	0	0	plastics design minutes trial table table investigation
10700130	results/prompt_txt/Prompt2_en.txt	0	0	conclusion types samples table validity clamp
10700131	results/prompt_txt/Prompt2_en.txt	0	0	conclusion side plastics design side plastics
10700132	results/prompt_txt/Prompt2_en.txt	0	0	student plastic edge design minutes polymer data
10700133	results/prompt_txt/Prompt2_en.txt	0	0	procedure polymer side ways plastic type conclusion
10700134	results/prompt_txt/Prompt2_en.txt	0	0	minutes type results table ways weights procedure
10700135	results/prompt_txt/Prompt2_en.txt	0	0	table type clamp design investigation clamp investigation
10700136	results/prompt_txt/Prompt2_en.txt	0	0	table trial weights trial student polymer conclusion
10700137	results/prompt_txt/Prompt2_en.txt	0	0	plastics length table table polymer data type
10700138	results/prompt_txt/Prompt2_en.txt	0	0	edge types investigation design type procedure
10700139	results/prompt_txt/Prompt2_en.txt	0	0	design plastics procedure student plastics samples
10700140	results/prompt_txt/Prompt2_en.txt	0	0	samples plastics edge plastics student type polymer
10700141	results/prompt_txt/Prompt2_en.txt	0	0	clamp plastics ways length clamp plastics polymer
10700142	results/prompt_txt/Prompt2_en.txt	0	0	table clamp procedure minutes types sample edge
10700143	results/prompt_txt/Prompt2_en.txt	0	0	results plastic design length stretchability
10700144	results/prompt_txt/Prompt2_en.txt	0	0	ways table stretchability types ways data validity
10700145	results/prompt_txt/Prompt2_en.txt	0	0	investigation samples procedure plastics design
10700146	results/prompt_txt/Prompt2_en.txt	0	0	validity results table stretchability validity
10700147	results/prompt_txt/Prompt2_en.txt	0	0	conclusion plastics validity polymer weights
10700148	results/prompt_txt/Prompt2_en.txt	0	0	trial conclusion procedure table procedure conclusion
10700149	results/prompt_txt/Prompt2_en.txt	0	0	ways validity data data design trial clamp edge
10700150	results/prompt_txt/Prompt2_en.txt	0	0	polymer stretchability minutes plastic edge validity
10700151	results/prompt_txt/Prompt2_en.txt	0	0	sample trial stretchability side procedure stretchability
10700152	results/prompt_txt/Prompt2_en.txt	0	0	minutes investigation student stretchability
10700153	results/prompt_txt/Prompt2_en.txt	0	0	table trial procedure results data results samples
10700154	results/prompt_txt/Prompt2_en.txt	0	0	clamp trial length side design data samples investigation
10700155	results/prompt_txt/Prompt2_en.txt	0	0	edge sample clamp table results validity edge
10700156	results/prompt_txt/Prompt2_en.txt	0	0	design ways side procedure minutes polymer investigation
10700157	results/prompt_txt/Prompt2_en.txt	0	0	student conclusion clamp ways weights results
10700158	results/prompt_txt/Prompt2_en.txt	0	0	type clamp clamp procedure polymer results clamp
10700159	results/prompt_txt/Prompt2_en.txt	0	0	student ways table investigation procedure data
10700160	results/prompt_txt/Prompt2_en.txt	0	0	types data types polymer weights polymer length
10700161	results/prompt_txt/Prompt2_en.txt	0	0	weights plastics ways type validity samples edge
10700162	results/prompt_txt/Prompt2_en.txt	0	0	type sample samples design trial conclusion data
10700163	results/prompt_txt/Prompt2_en.txt	0	0	clamp stretchability weights polymer weights
10700164	results/prompt_txt/Prompt2_en.txt	0	0	ways edge plastic sample procedure polymer validity
10700165	results/prompt_txt/Prompt2_en.txt	0	0	clamp investigation ways samples plastic stretchability
10700166	results/prompt_txt/Prompt2_en.txt	0	0	procedure type investigation plastic data table
10700167	results/prompt_txt/Prompt2_en.txt	0	0	ways clamp trial conclusion edge polymer data
10700168	results/prompt_txt/Prompt2_en.txt	0	0	plastics stretchability stretchability side investigation
10700169	results/prompt_txt/Prompt2_en.txt	0	0	plastic sample clamp samples types length conclusion
10700170	results/prompt_txt/Prompt2_en.txt	0	0	samples plastics table samples samples edge samples
10700171	results/prompt_txt/Prompt2_en.txt	0	0	polymer stretchability ways samples stretchability
10700172	results/prompt_txt/Prompt2_en.txt	0	0	validity edge conclusion conclusion ways student
10700173	results/prompt_txt/Prompt2_en.txt	0	0	trial clamp ways design clamp investigation minutes
10700174	results/prompt_txt/Prompt2_en.txt	0	0	conclusion edge student student investigation
10700175	results/prompt_txt/Prompt2_en.txt	0	0	table conclusion sample weights plastics ways
10700176	results/prompt_txt/Prompt2_en.txt	0	0	minutes design stretchability sample minutes
10700177	results/prompt_txt/Prompt2_en.txt	0	0	procedure weights weights validity investigation
10700178	results/prompt_txt/Prompt2_en.txt	0	0	validity samples data design procedure clamp
10700179	results/prompt_txt/Prompt2_en.txt	0	0	stretchability polymer type edge polymer data
10700180	results/prompt_txt/Prompt2_en.txt	0	0	minutes stretchability side results polymer samples
10700181	results/prompt_txt/Prompt2_en.txt	0	0	validity results results design edge edge ways
10700182	results/prompt_txt/Prompt2_en.txt	0	0	weights investigation types type data polymer
10700183	results/prompt_txt/Prompt2_en.txt	0	0	weights edge procedure side minutes investigation
10700184	results/prompt_txt/Prompt2_en.txt	0	0	results weights clamp ways plastic design table
10700185	results/prompt_txt/Prompt2_en.txt	0	0	minutes student clamp length procedure stretchability
10700186	results/prompt_txt/Prompt2_en.txt	0	0	plastic results type side student table table
10700187	results/prompt_txt/Prompt2_en.txt	0	0	clamp weights weights samples ways side sample
10700188	results/prompt_txt/Prompt2_en.txt	0	0	validity weights polymer minutes samples minutes
10700189	results/prompt_txt/Prompt2_en.txt	0	0	trial minutes side clamp procedure sample plastic
10700190	results/prompt_txt/Prompt2_en.txt	0	0	weights clamp trial table samples ways validity
10700191	results/prompt_txt/Prompt2_en.txt	0	0	weights weights sample weights minutes validity
10700192	results/prompt_txt/Prompt2_en.txt	0	0	investigation procedure design clamp trial conclusion
10700193	results/prompt_txt/Prompt2_en.txt	0	0	results investigation samples trial stretchability
10700194	results/prompt_txt/Prompt2_en.txt	0	0	trial types plastic edge conclusion results ways
10700195	results/prompt_txt/Prompt2_en.txt	0	0	types plastic design investigation data data
10700196	results/prompt_txt/Prompt2_en.txt	0	0	table stretchability ways weights investigation
10700197	results/prompt_txt/Prompt2_en.txt	0	0	design type type edge type student stretchability
10700198	results/prompt_txt/Prompt2_en.txt	0	0	type types ways clamp procedure investigation
10700199	results/prompt_txt/Prompt2_en.txt	0	0	clamp plastic student design samples type design
10700200	results/prompt_txt/Prompt2_en.txt	0	0	design validity conclusion types procedure plastics
10700201	results/prompt_txt/Prompt2_en.txt	0	0	sample trial table plastics trial design edge
10700202	results/prompt_txt/Prompt2_en.txt	0	0	table samples conclusion stretchability minutes
10700203	results/prompt_txt/Prompt2_en.txt	0	0	student stretchability types procedure clamp
10700204	results/prompt_txt/Prompt2_en.txt	0	0	investigation data sample sample trial trial
10700205	results/prompt_txt/Prompt2_en.txt	0	0	minutes table data results samples trial design
10700206	results/prompt_txt/Prompt2_en.txt	0	0	investigation procedure edge results investigation
10700207	results/prompt_txt/Prompt2_en.txt	0	0	plastic conclusion edge weights weights sample
10700208	results/prompt_txt/Prompt2_en.txt	0	0	weights table data validity sample results validity
10700209	results/prompt_txt/Prompt2_en.txt	0	0	conclusion minutes table results student plastic
10700210	results/prompt_txt/Prompt2_en.txt	0	0	polymer table types side edge type side conclusion
10700211	results/prompt_txt/Prompt2_en.txt	0	0	clamp clamp stretchability conclusion side plastics
10700212	results/prompt_txt/Prompt2_en.txt	0	0	edge data samples clamp plastic side types ways
10700213	results/prompt_txt/Prompt2_en.txt	0	0	conclusion type weights type results investigation
10700214	results/prompt_txt/Prompt2_en.txt	0	0	minutes clamp samples plastic procedure minutes
10700215	results/prompt_txt/Prompt2_en.txt	0	0	edge design samples edge conclusion trial data
10700216	results/prompt_txt/Prompt2_en.txt	0	0	types data plastics edge table procedure type
10700217	results/prompt_txt/Prompt2_en.txt	0	0	procedure sample data ways stretchability conclusion
10700218	results/prompt_txt/Prompt2_en.txt	0	0	student investigation ways design stretchability
10700219	results/prompt_txt/Prompt2_en.txt	0	0	polymer data student validity validity length
10700220	results/prompt_txt/Prompt2_en.txt	0	0	results trial design edge plastics minutes sample
10700221	results/prompt_txt/Prompt2_en.txt	0	0	side clamp polymer weights side type ways edge
10700222	results/prompt_txt/Prompt2_en.txt	0	0	plastics type type validity trial plastics polymer
10700223	results/prompt_txt/Prompt2_en.txt	0	0	plastics data ways data student edge student
10700224	results/prompt_txt/Prompt2_en.txt	0	0	plastics side edge weights investigation minutes
10700225	results/prompt_txt/Prompt2_en.txt	0	0	side type table table ways trial investigation
10700226	results/prompt_txt/Prompt2_en.txt	0	0	samples investigation validity investigation
10700227	results/prompt_txt/Prompt2_en.txt	0	0	results data plastics results student polymer
10700228	results/prompt_txt/Prompt2_en.txt	0	0	investigation student data plastics minutes validity
10700229	results/prompt_txt/Prompt2_en.txt	0	0	stretchability plastic stretchability student
10700230	results/prompt_txt/Prompt2_en.txt	0	0	design plastics type length results clamp student
10700231	results/prompt_txt/Prompt2_en.txt	0	0	procedure edge student stretchability validity
10700232	results/prompt_txt/Prompt2_en.txt	0	0	polymer student polymer weights samples table
10700233	results/prompt_txt/Prompt2_en.txt	0	0	student investigation sample table clamp validity
10700234	results/prompt_txt/Prompt2_en.txt	0	0	design validity table student validity student
10700235	results/prompt_txt/Prompt2_en.txt	0	0	length plastic type types data ways type trial
10700236	results/prompt_txt/Prompt2_en.txt	0	0	weights conclusion plastics polymer validity
10700237	results/prompt_txt/Prompt2_en.txt	0	0	data weights student data samples length side
10700238	results/prompt_txt/Prompt2_en.txt	0	0	minutes student sample polymer polymer validity
10700239	results/prompt_txt/Prompt2_en.txt	0	0	type samples student clamp trial plastics procedure
10700240	results/prompt_txt/Prompt2_en.txt	0	0	plastics conclusion side clamp sample procedure
10700241	results/prompt_txt/Prompt2_en.txt	0	0	investigation trial validity investigation data
10700242	results/prompt_txt/Prompt2_en.txt	0	0	validity side length table polymer ways validity
10700243	results/prompt_txt/Prompt2_en.txt	0	0	clamp sample procedure side type student design
10700244	results/prompt_txt/Prompt2_en.txt	0	0	investigation weights weights edge plastic edge
10700245	results/prompt_txt/Prompt2_en.txt	0	0	stretchability ways results design data trial
10700246	results/prompt_txt/Prompt2_en.txt	0	0	samples length student conclusion results results
10700247	results/prompt_txt/Prompt2_en.txt	0	0	weights length data type validity samples minutes
10700248	results/prompt_txt/Prompt2_en.txt	0	0	table trial investigation type length design
10700249	results/prompt_txt/Prompt2_en.txt	0	0	polymer conclusion validity plastic student length
10700250	results/prompt_txt/Prompt2_en.txt	0	0	side plastics samples edge weights types conclusion
10700251	results/prompt_txt/Prompt2_en.txt	0	0	conclusion clamp design length side polymer trial
10700252	results/prompt_txt/Prompt2_en.txt	0	0	edge conclusion investigation validity sample
10700253	results/prompt_txt/Prompt2_en.txt	0	0	results minutes table type clamp type polymer
10700254	results/prompt_txt/Prompt2_en.txt	0	0	stretchability conclusion types minutes samples
10700255	results/prompt_txt/Prompt2_en.txt	0	0	student data data table conclusion results results
10700256	results/prompt_txt/Prompt2_en.txt	0	0	stretchability plastic trial minutes investigation
10700257	results/prompt_txt/Prompt2_en.txt	0	0	stretchability plastic length investigation samples
10700258	results/prompt_txt/Prompt2_en.txt	0	0	validity types design stretchability clamp table
10700259	results/prompt_txt/Prompt2_en.txt	0	0	data stretchability stretchability side ways
10700260	results/prompt_txt/Prompt2_en.txt	0	0	validity type trial conclusion type stretchability
10700261	results/prompt_txt/Prompt2_en.txt	0	0	minutes data trial design minutes design student
10700262	results/prompt_txt/Prompt2_en.txt	0	0	polymer investigation procedure plastics investigation
10700263	results/prompt_txt/Prompt2_en.txt	0	0	ways conclusion side side data data ways procedure
10700264	results/prompt_txt/Prompt2_en.txt	0	0	polymer weights edge student stretchability sample
10700265	results/prompt_txt/Prompt2_en.txt	0	0	length edge weights samples minutes edge types
10700266	results/prompt_txt/Prompt2_en.txt	0	0	stretchability minutes samples ways plastic trial
10700267	results/prompt_txt/Prompt2_en.txt	0	0	conclusion trial samples plastics side polymer
10700268	results/prompt_txt/Prompt2_en.txt	0	0	plastic plastic data conclusion design trial
10700269	results/prompt_txt/Prompt2_en.txt	0	0	stretchability edge stretchability conclusion
10700270	results/prompt_txt/Prompt2_en.txt	0	0	side plastics stretchability validity stretchability
10700271	results/prompt_txt/Prompt2_en.txt	0	0	validity stretchability results edge table table
10700272	results/prompt_txt/Prompt2_en.txt	0	0	minutes samples type results types procedure
10700273	results/prompt_txt/Prompt2_en.txt	0	0	clamp data sample design plastics types samples
10700274	results/prompt_txt/Prompt2_en.txt	0	0	design samples polymer types results weights
10700275	results/prompt_txt/Prompt2_en.txt	0	0	type plastics results minutes edge sample validity
10700276	results/prompt_txt/Prompt2_en.txt	0	0	ways procedure investigation length side conclusion
10700277	results/prompt_txt/Prompt2_en.txt	0	0	stretchability types table data type edge stretchability
10700278	results/prompt_txt/Prompt2_en.txt	0	0	investigation polymer edge plastics side types
10700279	results/prompt_txt/Prompt2_en.txt	0	0	stretchability plastics procedure trial investigation
10700280	results/prompt_txt/Prompt2_en.txt	0	0	plastics minutes edge samples weights student
10700281	results/prompt_txt/Prompt2_en.txt	0	0	types results stretchability student length plastics
10700282	results/prompt_txt/Prompt2_en.txt	0	0	table polymer data ways results plastic plastics
10700283	results/prompt_txt/Prompt2_en.txt	0	0	ways edge polymer clamp stretchability length
10700284	results/prompt_txt/Prompt2_en.txt	0	0	trial side sample type edge polymer stretchability
10700285	results/prompt_txt/Prompt2_en.txt	0	0	investigation plastics minutes length minutes
10700286	results/prompt_txt/Prompt2_en.txt	0	0	student stretchability procedure ways edge weights
10700287	results/prompt_txt/Prompt2_en.txt	0	0	sample sample types side ways plastic edge weights
10700288	results/prompt_txt/Prompt2_en.txt	0	0	data type conclusion student stretchability plastic
10700289	results/prompt_txt/Prompt2_en.txt	0	0	student edge polymer trial edge student investigation
10700290	results/prompt_txt/Prompt2_en.txt	0	0	sample results ways results ways data validity
10700291	results/prompt_txt/Prompt2_en.txt	0	0	minutes data sample trial data samples ways table
10700292	results/prompt_txt/Prompt2_en.txt	0	0	plastic student plastics procedure minutes stretchability
10700293	results/prompt_txt/Prompt2_en.txt	0	0	student weights edge investigation plastics student
10700294	results/prompt_txt/Prompt2_en.txt	0	0	weights type procedure plastics results polymer
10700295	results/prompt_txt/Prompt2_en.txt	0	0	trial investigation design student samples types
10700296	results/prompt_txt/Prompt2_en.txt	0	0	conclusion investigation samples procedure type
10700297	results/prompt_txt/Prompt2_en.txt	0	0	types results validity plastics plastic ways
10700298	results/prompt_txt/Prompt2_en.txt	0	0	validity edge types minutes procedure samples
10700299	results/prompt_txt/Prompt2_en.txt	0	0	plastic length design length table investigation
10700300	results/prompt_txt/Prompt2_en.txt	0	0	results design polymer procedure table validity
10700301	results/prompt_txt/Prompt2_en.txt	0	0	ways validity trial samples table sample procedure
10700302	results/prompt_txt/Prompt2_en.txt	0	0	samples edge plastics trial ways clamp validity
10700303	results/prompt_txt/Prompt2_en.txt	0	0	minutes procedure length data side student procedure
10700304	results/prompt_txt/Prompt2_en.txt	0	0	conclusion ways plastic trial results validity
10700305	results/prompt_txt/Prompt2_en.txt	0	0	types weights plastic samples conclusion types
10700306	results/prompt_txt/Prompt2_en.txt	0	0	student polymer ways sample student procedure
10700307	results/prompt_txt/Prompt2_en.txt	0	0	trial types trial sample validity student samples
10700308	results/prompt_txt/Prompt2_en.txt	0	0	student procedure student validity ways validity
10700309	results/prompt_txt/Prompt2_en.txt	0	0	weights investigation samples edge conclusion
10700310	results/prompt_txt/Prompt2_en.txt	0	0	investigation student procedure validity polymer
10700311	results/prompt_txt/Prompt2_en.txt	0	0	investigation types stretchability procedure
10700312	results/prompt_txt/Prompt2_en.txt	0	0	stretchability investigation side data weights
10700313	results/prompt_txt/Prompt2_en.txt	0	0	conclusion student length clamp validity design
10700314	results/prompt_txt/Prompt2_en.txt	0	0	polymer plastics plastic weights results edge
10700315	results/prompt_txt/Prompt2_en.txt	0	0	conclusion side trial conclusion sample side
10700316	results/prompt_txt/Prompt2_en.txt	0	0	trial procedure minutes length types types table
10700317	results/prompt_txt/Prompt2_en.txt	0	0	types samples sample side minutes stretchability
10700318	results/prompt_txt/Prompt2_en.txt	0	0	validity plastics edge side plastics procedure
10700319	results/prompt_txt/Prompt2_en.txt	0	0	types procedure plastic edge validity validity
10700320	results/prompt_txt/Prompt2_en.txt	0	0	length procedure results results investigation
10700321	results/prompt_txt/Prompt2_en.txt	0	0	investigation data data polymer ways minutes
10700322	results/prompt_txt/Prompt2_en.txt	0	0	student type plastic polymer validity edge stretchability
10700323	results/prompt_txt/Prompt2_en.txt	0	0	validity type data data plastics student minutes
10700324	results/prompt_txt/Prompt2_en.txt	0	0	edge table minutes weights procedure clamp investigation
10700325	results/prompt_txt/Prompt2_en.txt	0	0	ways student stretchability edge weights stretchability
10700326	results/prompt_txt/Prompt2_en.txt	0	0	trial procedure side types minutes data plastic
10700327	results/prompt_txt/Prompt2_en.txt	0	0	sample edge data table stretchability results
10700328	results/prompt_txt/Prompt2_en.txt	0	0	student conclusion clamp trial type validity
10700329	results/prompt_txt/Prompt2_en.txt	0	0	side stretchability edge stretchability edge
