id	EssaySet	eassay_score	essay_score	EssayText
10700022	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch Data results centimeters Hypothesis
10700023	results/prompt_txt/Prompt10_en.txt	0	0	increase steps trial Data doghouse temperature
10700024	results/prompt_txt/Prompt10_en.txt	0	0	increase color centimeters results thermometer
10700025	results/prompt_txt/Prompt10_en.txt	0	0	lamp color steps colors trial temperature Hypothesis
10700026	results/prompt_txt/Prompt10_en.txt	0	0	jar increase energy Materials steps object glass
10700027	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch stopwatch air increase centimeters
10700028	results/prompt_txt/Prompt10_en.txt	0	0	minutes Minutes trial doghouse Minutes lids Hypothesis
10700029	results/prompt_txt/Prompt10_en.txt	0	0	energy increase colors results starting colors
10700030	results/prompt_txt/Prompt10_en.txt	0	0	temperature Materials results color trial minutes
10700031	results/prompt_txt/Prompt10_en.txt	0	0	steps increase Data energy jar doghouse paint
10700032	results/prompt_txt/Prompt10_en.txt	0	0	color results steps experiment lamp Note Hypothesis
10700033	results/prompt_txt/Prompt10_en.txt	0	0	starting Data colors color temperature Data Materials
10700034	results/prompt_txt/Prompt10_en.txt	0	0	colors Minutes energy jar centimeters Data effect
10700035	results/prompt_txt/Prompt10_en.txt	0	0	object Hypothesis starting gray Data Minutes
10700036	results/prompt_txt/Prompt10_en.txt	0	0	minutes experiment trial paint Materials object
10700037	results/prompt_txt/Prompt10_en.txt	0	0	air gray Data lids trial steps air minutes lids
10700038	results/prompt_txt/Prompt10_en.txt	0	0	Question Note color gray Data temperature doghouse
10700039	results/prompt_txt/Prompt10_en.txt	0	0	results Minutes jar Note colors Question thermometer
10700040	results/prompt_txt/Prompt10_en.txt	0	0	Data object trial jar description thermometer
10700041	results/prompt_txt/Prompt10_en.txt	0	0	color Materials Data increase glass glass centimeters
10700042	results/prompt_txt/Prompt10_en.txt	0	0	Note Data energy gray stopwatch glass temperature
10700043	results/prompt_txt/Prompt10_en.txt	0	0	Data Minutes steps results effect Hypothesis
10700044	results/prompt_txt/Prompt10_en.txt	0	0	effect starting thermometer experiment paint
10700045	results/prompt_txt/Prompt10_en.txt	0	0	object color jar colors trial trial temperature
10700046	results/prompt_txt/Prompt10_en.txt	0	0	gray air minutes steps Question Question stopwatch
10700047	results/prompt_txt/Prompt10_en.txt	0	0	air color centimeters air object Hypothesis Question
10700048	results/prompt_txt/Prompt10_en.txt	0	0	color doghouse trial lamp effect stopwatch results
10700049	results/prompt_txt/Prompt10_en.txt	0	0	lids Hypothesis energy Question colors Data energy
10700050	results/prompt_txt/Prompt10_en.txt	0	0	trial results experiment air Materials steps
10700051	results/prompt_txt/Prompt10_en.txt	0	0	trial glass Materials description paint Minutes
10700052	results/prompt_txt/Prompt10_en.txt	0	0	steps results centimeters results stopwatch energy
10700053	results/prompt_txt/Prompt10_en.txt	0	0	lids gray jar steps minutes stopwatch centimeters
10700054	results/prompt_txt/Prompt10_en.txt	0	0	Minutes color colors effect Hypothesis stopwatch
10700055	results/prompt_txt/Prompt10_en.txt	0	0	Note Materials lids temperature gray effect thermometer
10700056	results/prompt_txt/Prompt10_en.txt	0	0	effect gray thermometer Minutes description stopwatch
10700057	results/prompt_txt/Prompt10_en.txt	0	0	color colors minutes object thermometer minutes
10700058	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch steps minutes temperature steps object
10700059	results/prompt_txt/Prompt10_en.txt	0	0	Minutes lamp effect Data effect centimeters minutes
10700060	results/prompt_txt/Prompt10_en.txt	0	0	starting paint lids Question color description
10700061	results/prompt_txt/Prompt10_en.txt	0	0	gray Materials gray minutes Materials energy
10700062	results/prompt_txt/Prompt10_en.txt	0	0	effect energy lamp Hypothesis Note glass Materials
10700063	results/prompt_txt/Prompt10_en.txt	0	0	colors Materials air results results jar jar
10700064	results/prompt_txt/Prompt10_en.txt	0	0	C air paint doghouse centimeters gray colors
10700065	results/prompt_txt/Prompt10_en.txt	0	0	experiment Question effect paint jar effect thermometer
10700066	results/prompt_txt/Prompt10_en.txt	0	0	lamp trial colors color Materials jar minutes
10700067	results/prompt_txt/Prompt10_en.txt	0	0	lamp thermometer energy experiment glass energy
10700068	results/prompt_txt/Prompt10_en.txt	0	0	experiment lamp lamp energy trial object jar
10700069	results/prompt_txt/Prompt10_en.txt	0	0	minutes paint increase color Minutes increase
10700070	results/prompt_txt/Prompt10_en.txt	0	0	minutes lamp centimeters steps doghouse description
10700071	results/prompt_txt/Prompt10_en.txt	0	0	gray color jar colors steps colors steps results
10700072	results/prompt_txt/Prompt10_en.txt	0	0	color object increase paint Materials color air
10700073	results/prompt_txt/Prompt10_en.txt	0	0	centimeters centimeters Hypothesis Materials
10700074	results/prompt_txt/Prompt10_en.txt	0	0	jar Data increase glass color temperature effect
10700075	results/prompt_txt/Prompt10_en.txt	0	0	thermometer steps increase Note thermometer lids
10700076	results/prompt_txt/Prompt10_en.txt	0	0	minutes Minutes effect Hypothesis doghouse trial
10700077	results/prompt_txt/Prompt10_en.txt	0	0	Data Minutes lids Minutes color paint Note Note
10700078	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis temperature Question experiment air
10700079	results/prompt_txt/Prompt10_en.txt	0	0	jar energy energy Hypothesis stopwatch gray Materials
10700080	results/prompt_txt/Prompt10_en.txt	0	0	color object air Question results air gray doghouse
10700081	results/prompt_txt/Prompt10_en.txt	0	0	centimeters Materials Data Question trial Materials
10700082	results/prompt_txt/Prompt10_en.txt	0	0	centimeters increase air gray object results
10700083	results/prompt_txt/Prompt10_en.txt	0	0	increase jar doghouse minutes colors color Note
10700084	results/prompt_txt/Prompt10_en.txt	0	0	minutes minutes thermometer lids thermometer
10700085	results/prompt_txt/Prompt10_en.txt	0	0	colors object color trial doghouse glass lids
10700086	results/prompt_txt/Prompt10_en.txt	0	0	effect Note gray colors description results increase
10700087	results/prompt_txt/Prompt10_en.txt	0	0	results results Minutes energy energy Note lamp
10700088	results/prompt_txt/Prompt10_en.txt	0	0	starting colors thermometer Minutes Question
10700089	results/prompt_txt/Prompt10_en.txt	0	0	C Note results Hypothesis energy Minutes glass
10700090	results/prompt_txt/Prompt10_en.txt	0	0	colors starting Data Materials effect temperature
10700091	results/prompt_txt/Prompt10_en.txt	0	0	Materials object air temperature jar Hypothesis
10700092	results/prompt_txt/Prompt10_en.txt	0	0	Minutes doghouse energy Note paint Data air Hypothesis
10700093	results/prompt_txt/Prompt10_en.txt	0	0	minutes Minutes Minutes starting experiment Materials
10700094	results/prompt_txt/Prompt10_en.txt	0	0	C steps results steps Materials lamp description
10700095	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis paint color temperature description
10700096	results/prompt_txt/Prompt10_en.txt	0	0	gray glass glass object object description air
10700097	results/prompt_txt/Prompt10_en.txt	0	0	results results Materials Data centimeters Note
10700098	results/prompt_txt/Prompt10_en.txt	0	0	steps experiment lids trial results object centimeters
10700099	results/prompt_txt/Prompt10_en.txt	0	0	starting starting Materials paint air lamp doghouse
10700100	results/prompt_txt/Prompt10_en.txt	0	0	Materials experiment Minutes increase color paint
10700101	results/prompt_txt/Prompt10_en.txt	0	0	results Data temperature Materials colors minutes
10700102	results/prompt_txt/Prompt10_en.txt	0	0	increase gray temperature jar trial experiment
10700103	results/prompt_txt/Prompt10_en.txt	0	0	description experiment minutes Materials Minutes
10700104	results/prompt_txt/Prompt10_en.txt	0	0	lids air Hypothesis temperature minutes centimeters
10700105	results/prompt_txt/Prompt10_en.txt	0	0	thermometer minutes effect gray glass color object
10700106	results/prompt_txt/Prompt10_en.txt	0	0	C Minutes paint color minutes Materials starting
10700107	results/prompt_txt/Prompt10_en.txt	0	0	gray color Question glass temperature Note Question
10700108	results/prompt_txt/Prompt10_en.txt	0	0	paint colors color experiment stopwatch gray
10700109	results/prompt_txt/Prompt10_en.txt	0	0	experiment doghouse increase jar jar lamp effect
10700110	results/prompt_txt/Prompt10_en.txt	0	0	object jar object doghouse colors Materials gray
10700111	results/prompt_txt/Prompt10_en.txt	0	0	color stopwatch starting experiment experiment
10700112	results/prompt_txt/Prompt10_en.txt	0	0	results jar Minutes thermometer Materials stopwatch
10700113	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch thermometer object Question color results
10700114	results/prompt_txt/Prompt10_en.txt	0	0	Materials temperature description effect experiment
10700115	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis temperature Minutes air results Data
10700116	results/prompt_txt/Prompt10_en.txt	0	0	Question color thermometer Question lids Hypothesis
10700117	results/prompt_txt/Prompt10_en.txt	0	0	starting trial glass temperature trial increase
10700118	results/prompt_txt/Prompt10_en.txt	0	0	lamp Note increase Question steps minutes experiment
10700119	results/prompt_txt/Prompt10_en.txt	0	0	Minutes centimeters lamp centimeters description
10700120	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis doghouse Hypothesis energy thermometer
10700121	results/prompt_txt/Prompt10_en.txt	0	0	Question lids energy energy centimeters Minutes
10700122	results/prompt_txt/Prompt10_en.txt	0	0	Materials thermometer energy air starting steps
10700123	results/prompt_txt/Prompt10_en.txt	0	0	Minutes experiment results results steps Hypothesis
10700124	results/prompt_txt/Prompt10_en.txt	0	0	experiment paint glass steps temperature centimeters
10700125	results/prompt_txt/Prompt10_en.txt	0	0	Data experiment lamp paint lids effect steps
10700126	results/prompt_txt/Prompt10_en.txt	0	0	minutes lids effect glass minutes Question experiment
10700127	results/prompt_txt/Prompt10_en.txt	0	0	doghouse jar increase lamp centimeters trial
10700128	results/prompt_txt/Prompt10_en.txt	0	0	effect starting Data Hypothesis Hypothesis centimeters
10700129	results/prompt_txt/Prompt10_en.txt	0	0	results air Materials energy color Hypothesis
10700130	results/prompt_txt/Prompt10_en.txt	0	0	C colors Hypothesis object thermometer centimeters
10700131	results/prompt_txt/Prompt10_en.txt	0	0	Note results stopwatch Minutes description stopwatch
10700132	results/prompt_txt/Prompt10_en.txt	0	0	results experiment results Question stopwatch
10700133	results/prompt_txt/Prompt10_en.txt	0	0	steps results experiment Note object Minutes
10700134	results/prompt_txt/Prompt10_en.txt	0	0	Minutes color Materials colors experiment glass
10700135	results/prompt_txt/Prompt10_en.txt	0	0	thermometer jar Question thermometer increase
10700136	results/prompt_txt/Prompt10_en.txt	0	0	Minutes increase effect air object thermometer
10700137	results/prompt_txt/Prompt10_en.txt	0	0	thermometer experiment gray trial colors paint
10700138	results/prompt_txt/Prompt10_en.txt	0	0	color starting gray Hypothesis energy results
10700139	results/prompt_txt/Prompt10_en.txt	0	0	description jar minutes minutes description centimeters
10700140	results/prompt_txt/Prompt10_en.txt	0	0	Minutes results description lamp Materials color
10700141	results/prompt_txt/Prompt10_en.txt	0	0	gray lids effect Hypothesis colors colors object
10700142	results/prompt_txt/Prompt10_en.txt	0	0	Question glass minutes Data colors air lamp energy
10700143	results/prompt_txt/Prompt10_en.txt	0	0	color increase starting trial object Note Minutes
10700144	results/prompt_txt/Prompt10_en.txt	0	0	energy Note temperature trial Question Question
10700145	results/prompt_txt/Prompt10_en.txt	0	0	Question paint minutes description air starting
10700146	results/prompt_txt/Prompt10_en.txt	0	0	energy experiment glass Data Note Question air
10700147	results/prompt_txt/Prompt10_en.txt	0	0	description lids starting Data object energy
10700148	results/prompt_txt/Prompt10_en.txt	0	0	centimeters air experiment trial glass paint
10700149	results/prompt_txt/Prompt10_en.txt	0	0	C object Hypothesis temperature colors Question
10700150	results/prompt_txt/Prompt10_en.txt	0	0	thermometer jar description centimeters stopwatch
10700151	results/prompt_txt/Prompt10_en.txt	0	0	energy paint object steps jar lids Data color
10700152	results/prompt_txt/Prompt10_en.txt	0	0	description Materials Materials Materials Data
10700153	results/prompt_txt/Prompt10_en.txt	0	0	results Note description Note temperature Note
10700154	results/prompt_txt/Prompt10_en.txt	0	0	paint minutes Note Minutes paint glass experiment
10700155	results/prompt_txt/Prompt10_en.txt	0	0	temperature temperature steps gray color minutes
10700156	results/prompt_txt/Prompt10_en.txt	0	0	lids Data object Minutes description results
10700157	results/prompt_txt/Prompt10_en.txt	0	0	gray lamp glass steps Data paint Data increase
10700158	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis colors Data Note results Hypothesis
10700159	results/prompt_txt/Prompt10_en.txt	0	0	C stopwatch object jar Data description Question
10700160	results/prompt_txt/Prompt10_en.txt	0	0	increase colors experiment doghouse glass Question
10700161	results/prompt_txt/Prompt10_en.txt	0	0	steps temperature paint paint gray stopwatch
10700162	results/prompt_txt/Prompt10_en.txt	0	0	Note thermometer steps effect Data object steps
10700163	results/prompt_txt/Prompt10_en.txt	0	0	jar Materials jar results Materials thermometer
10700164	results/prompt_txt/Prompt10_en.txt	0	0	increase thermometer centimeters energy glass
10700165	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch Question centimeters lids experiment
10700166	results/prompt_txt/Prompt10_en.txt	0	0	effect jar trial Note color thermometer centimeters
10700167	results/prompt_txt/Prompt10_en.txt	0	0	Note temperature effect jar object temperature
10700168	results/prompt_txt/Prompt10_en.txt	0	0	paint Data results object results description
10700169	results/prompt_txt/Prompt10_en.txt	0	0	object thermometer jar gray Question minutes
10700170	results/prompt_txt/Prompt10_en.txt	0	0	gray gray thermometer minutes thermometer experiment
10700171	results/prompt_txt/Prompt10_en.txt	0	0	results colors stopwatch gray experiment Data
10700172	results/prompt_txt/Prompt10_en.txt	0	0	gray lids energy lids Question trial stopwatch
10700173	results/prompt_txt/Prompt10_en.txt	0	0	description glass doghouse lids description Question
10700174	results/prompt_txt/Prompt10_en.txt	0	0	air colors results stopwatch color trial stopwatch
10700175	results/prompt_txt/Prompt10_en.txt	0	0	experiment Question starting energy Materials
10700176	results/prompt_txt/Prompt10_en.txt	0	0	doghouse colors effect gray object trial thermometer
10700177	results/prompt_txt/Prompt10_en.txt	0	0	energy increase results glass Question centimeters
10700178	results/prompt_txt/Prompt10_en.txt	0	0	Minutes experiment Hypothesis minutes Note colors
10700179	results/prompt_txt/Prompt10_en.txt	0	0	centimeters centimeters Hypothesis stopwatch
10700180	results/prompt_txt/Prompt10_en.txt	0	0	temperature Data object air centimeters doghouse
10700181	results/prompt_txt/Prompt10_en.txt	0	0	Note Hypothesis trial description starting jar
10700182	results/prompt_txt/Prompt10_en.txt	0	0	colors glass steps air steps Materials description
10700183	results/prompt_txt/Prompt10_en.txt	0	0	Minutes Question description lids Question starting
10700184	results/prompt_txt/Prompt10_en.txt	0	0	object description lamp gray starting Data paint
10700185	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis temperature glass jar description
10700186	results/prompt_txt/Prompt10_en.txt	0	0	minutes jar Materials Data centimeters lids glass
10700187	results/prompt_txt/Prompt10_en.txt	0	0	color trial doghouse doghouse doghouse centimeters
10700188	results/prompt_txt/Prompt10_en.txt	0	0	trial Note doghouse Minutes paint Materials gray
10700189	results/prompt_txt/Prompt10_en.txt	0	0	effect experiment Hypothesis glass starting thermometer
10700190	results/prompt_txt/Prompt10_en.txt	0	0	Question experiment paint starting color jar
10700191	results/prompt_txt/Prompt10_en.txt	0	0	temperature object lids steps results experiment
10700192	results/prompt_txt/Prompt10_en.txt	0	0	increase doghouse object Materials lamp gray
10700193	results/prompt_txt/Prompt10_en.txt	0	0	effect steps minutes Hypothesis air centimeters
10700194	results/prompt_txt/Prompt10_en.txt	0	0	color Materials effect starting starting lamp
10700195	results/prompt_txt/Prompt10_en.txt	0	0	lamp lids centimeters increase Minutes Minutes
10700196	results/prompt_txt/Prompt10_en.txt	0	0	minutes centimeters experiment temperature doghouse
10700197	results/prompt_txt/Prompt10_en.txt	0	0	increase trial temperature energy color paint
10700198	results/prompt_txt/Prompt10_en.txt	0	0	experiment object colors centimeters results
10700199	results/prompt_txt/Prompt10_en.txt	0	0	temperature description color paint starting
10700200	results/prompt_txt/Prompt10_en.txt	0	0	temperature description Hypothesis glass Data
10700201	results/prompt_txt/Prompt10_en.txt	0	0	thermometer stopwatch jar jar centimeters temperature
10700202	results/prompt_txt/Prompt10_en.txt	0	0	colors stopwatch minutes Question trial color
10700203	results/prompt_txt/Prompt10_en.txt	0	0	trial color Materials thermometer minutes jar
10700204	results/prompt_txt/Prompt10_en.txt	0	0	effect steps thermometer centimeters gray minutes
10700205	results/prompt_txt/Prompt10_en.txt	0	0	description doghouse Minutes colors Data stopwatch
10700206	results/prompt_txt/Prompt10_en.txt	0	0	lamp object paint air color gray centimeters
10700207	results/prompt_txt/Prompt10_en.txt	0	0	trial experiment minutes increase temperature
10700208	results/prompt_txt/Prompt10_en.txt	0	0	temperature paint Materials object centimeters
10700209	results/prompt_txt/Prompt10_en.txt	0	0	lamp paint gray jar minutes lamp Hypothesis glass
10700210	results/prompt_txt/Prompt10_en.txt	0	0	lids results thermometer colors jar air jar colors
10700211	results/prompt_txt/Prompt10_en.txt	0	0	thermometer thermometer Hypothesis description
10700212	results/prompt_txt/Prompt10_en.txt	0	0	temperature jar experiment air energy Materials
10700213	results/prompt_txt/Prompt10_en.txt	0	0	jar centimeters jar lamp increase glass starting
10700214	results/prompt_txt/Prompt10_en.txt	0	0	increase increase glass energy description increase
10700215	results/prompt_txt/Prompt10_en.txt	0	0	Data temperature results minutes minutes air
10700216	results/prompt_txt/Prompt10_en.txt	0	0	paint energy jar doghouse minutes trial jar description
10700217	results/prompt_txt/Prompt10_en.txt	0	0	colors Note steps centimeters Data glass Note
10700218	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch steps color temperature object minutes
10700219	results/prompt_txt/Prompt10_en.txt	0	0	description jar Question stopwatch color minutes
10700220	results/prompt_txt/Prompt10_en.txt	0	0	lamp colors object Hypothesis minutes temperature
10700221	results/prompt_txt/Prompt10_en.txt	0	0	doghouse color increase temperature doghouse
10700222	results/prompt_txt/Prompt10_en.txt	0	0	object trial thermometer paint Hypothesis object
10700223	results/prompt_txt/Prompt10_en.txt	0	0	thermometer results trial description Materials
10700224	results/prompt_txt/Prompt10_en.txt	0	0	minutes stopwatch centimeters colors object object
10700225	results/prompt_txt/Prompt10_en.txt	0	0	experiment object paint effect steps Data jar
10700226	results/prompt_txt/Prompt10_en.txt	0	0	centimeters glass object trial lids trial thermometer
10700227	results/prompt_txt/Prompt10_en.txt	0	0	energy gray results jar glass colors lids stopwatch
10700228	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis description gray object colors temperature
10700229	results/prompt_txt/Prompt10_en.txt	0	0	air minutes increase starting air centimeters
10700230	results/prompt_txt/Prompt10_en.txt	0	0	Minutes jar lamp stopwatch Minutes Minutes energy
10700231	results/prompt_txt/Prompt10_en.txt	0	0	Minutes doghouse thermometer color gray Materials
10700232	results/prompt_txt/Prompt10_en.txt	0	0	colors Materials energy starting paint results
10700233	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch Data doghouse Note Data color paint
10700234	results/prompt_txt/Prompt10_en.txt	0	0	steps results Hypothesis Data Minutes temperature
10700235	results/prompt_txt/Prompt10_en.txt	0	0	lamp doghouse starting increase colors lamp thermometer
10700236	results/prompt_txt/Prompt10_en.txt	0	0	energy centimeters effect stopwatch colors colors
10700237	results/prompt_txt/Prompt10_en.txt	0	0	thermometer trial Note description color starting
10700238	results/prompt_txt/Prompt10_en.txt	0	0	lids centimeters air Data temperature effect
10700239	results/prompt_txt/Prompt10_en.txt	0	0	energy Hypothesis Hypothesis experiment Data
10700240	results/prompt_txt/Prompt10_en.txt	0	0	Materials stopwatch paint Note gray Data minutes
10700241	results/prompt_txt/Prompt10_en.txt	0	0	gray trial glass lamp minutes temperature thermometer
10700242	results/prompt_txt/Prompt10_en.txt	0	0	centimeters steps increase Question description
10700243	results/prompt_txt/Prompt10_en.txt	0	0	temperature results doghouse color minutes glass
10700244	results/prompt_txt/Prompt10_en.txt	0	0	colors object jar gray effect trial steps stopwatch
10700245	results/prompt_txt/Prompt10_en.txt	0	0	C object Note trial increase air color jar stopwatch
10700246	results/prompt_txt/Prompt10_en.txt	0	0	doghouse color increase Note color effect results
10700247	results/prompt_txt/Prompt10_en.txt	0	0	temperature stopwatch effect steps experiment
10700248	results/prompt_txt/Prompt10_en.txt	0	0	temperature jar minutes description doghouse
10700249	results/prompt_txt/Prompt10_en.txt	0	0	Note paint paint doghouse thermometer colors
10700250	results/prompt_txt/Prompt10_en.txt	0	0	paint centimeters Note Hypothesis increase Materials
10700251	results/prompt_txt/Prompt10_en.txt	0	0	energy effect colors temperature colors temperature
10700252	results/prompt_txt/Prompt10_en.txt	0	0	color experiment object Note paint Minutes Materials
10700253	results/prompt_txt/Prompt10_en.txt	0	0	Materials Minutes air Question description Minutes
10700254	results/prompt_txt/Prompt10_en.txt	0	0	trial lamp gray temperature Hypothesis object
10700255	results/prompt_txt/Prompt10_en.txt	0	0	Data lids description experiment glass centimeters
10700256	results/prompt_txt/Prompt10_en.txt	0	0	gray Hypothesis colors glass Minutes paint experiment
10700257	results/prompt_txt/Prompt10_en.txt	0	0	thermometer thermometer Question Data Hypothesis
10700258	results/prompt_txt/Prompt10_en.txt	0	0	object Minutes colors Question Note increase
10700259	results/prompt_txt/Prompt10_en.txt	0	0	lamp colors air steps energy Minutes lids object
10700260	results/prompt_txt/Prompt10_en.txt	0	0	effect colors Question experiment color gray
10700261	results/prompt_txt/Prompt10_en.txt	0	0	gray starting thermometer Note effect temperature
10700262	results/prompt_txt/Prompt10_en.txt	0	0	temperature Data air jar increase effect lids
10700263	results/prompt_txt/Prompt10_en.txt	0	0	description trial effect jar thermometer colors
10700264	results/prompt_txt/Prompt10_en.txt	0	0	air Question trial glass experiment experiment
10700265	results/prompt_txt/Prompt10_en.txt	0	0	Question minutes Materials stopwatch results
10700266	results/prompt_txt/Prompt10_en.txt	0	0	glass Minutes results air Minutes minutes glass
10700267	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch Minutes color increase increase glass
10700268	results/prompt_txt/Prompt10_en.txt	0	0	temperature paint color starting doghouse doghouse
10700269	results/prompt_txt/Prompt10_en.txt	0	0	Note lids color Minutes results air Question
10700270	results/prompt_txt/Prompt10_en.txt	0	0	lamp Materials Data Materials gray paint centimeters
10700271	results/prompt_txt/Prompt10_en.txt	0	0	results Note Hypothesis effect jar temperature
10700272	results/prompt_txt/Prompt10_en.txt	0	0	temperature doghouse stopwatch temperature Hypothesis
10700273	results/prompt_txt/Prompt10_en.txt	0	0	trial Question air starting centimeters effect
10700274	results/prompt_txt/Prompt10_en.txt	0	0	centimeters thermometer glass results energy
10700275	results/prompt_txt/Prompt10_en.txt	0	0	doghouse glass Note Minutes lids starting minutes
10700276	results/prompt_txt/Prompt10_en.txt	0	0	C Note stopwatch Question Materials energy jar
10700277	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis centimeters steps Note centimeters
10700278	results/prompt_txt/Prompt10_en.txt	0	0	paint colors colors temperature increase Note
10700279	results/prompt_txt/Prompt10_en.txt	0	0	minutes colors increase thermometer experiment
10700280	results/prompt_txt/Prompt10_en.txt	0	0	description energy lids doghouse glass jar starting
10700281	results/prompt_txt/Prompt10_en.txt	0	0	colors lamp centimeters description centimeters
10700282	results/prompt_txt/Prompt10_en.txt	0	0	paint steps air energy Question color stopwatch
10700283	results/prompt_txt/Prompt10_en.txt	0	0	experiment stopwatch colors lids centimeters
10700284	results/prompt_txt/Prompt10_en.txt	0	0	minutes Note colors air description stopwatch
10700285	results/prompt_txt/Prompt10_en.txt	0	0	trial description color glass Minutes doghouse
10700286	results/prompt_txt/Prompt10_en.txt	0	0	effect lids Data steps effect Minutes air colors
10700287	results/prompt_txt/Prompt10_en.txt	0	0	color lamp centimeters Materials Hypothesis jar
10700288	results/prompt_txt/Prompt10_en.txt	0	0	thermometer gray colors Minutes object minutes
10700289	results/prompt_txt/Prompt10_en.txt	0	0	Minutes glass results gray effect Note steps
10700290	results/prompt_txt/Prompt10_en.txt	0	0	stopwatch Materials lamp energy effect colors
10700291	results/prompt_txt/Prompt10_en.txt	0	0	object energy starting Hypothesis Materials description
10700292	results/prompt_txt/Prompt10_en.txt	0	0	lids jar minutes thermometer lids minutes lids
10700293	results/prompt_txt/Prompt10_en.txt	0	0	lids gray Materials jar object minutes glass
10700294	results/prompt_txt/Prompt10_en.txt	0	0	Hypothesis steps colors color Materials Minutes
10700295	results/prompt_txt/Prompt10_en.txt	0	0	increase glass stopwatch lids Hypothesis thermometer
10700296	results/prompt_txt/Prompt10_en.txt	0	0	glass Hypothesis color effect Data centimeters
10700297	results/prompt_txt/Prompt10_en.txt	0	0	increase gray effect jar colors paint results
10700298	results/prompt_txt/Prompt10_en.txt	0	0	thermometer jar minutes glass Materials paint
10700299	results/prompt_txt/Prompt10_en.txt	0	0	Question starting Data centimeters temperature
10700300	results/prompt_txt/Prompt10_en.txt	0	0	starting starting air Note experiment object
10700301	results/prompt_txt/Prompt10_en.txt	0	0	increase stopwatch minutes centimeters steps
10700302	results/prompt_txt/Prompt10_en.txt	0	0	starting Hypothesis minutes effect Materials
10700303	results/prompt_txt/Prompt10_en.txt	0	0	temperature starting thermometer lids air Hypothesis
10700304	results/prompt_txt/Prompt10_en.txt	0	0	energy starting stopwatch paint trial trial temperature
10700305	results/prompt_txt/Prompt10_en.txt	0	0	thermometer results minutes description paint
10700306	results/prompt_txt/Prompt10_en.txt	0	0	C experiment experiment steps lids minutes air
10700307	results/prompt_txt/Prompt10_en.txt	0	0	air Data glass doghouse lids temperature Note
10700308	results/prompt_txt/Prompt10_en.txt	0	0	Note stopwatch paint stopwatch minutes stopwatch
10700309	results/prompt_txt/Prompt10_en.txt	0	0	thermometer air Minutes Materials centimeters
10700310	results/prompt_txt/Prompt10_en.txt	0	0	centimeters Data Data energy paint Note results
10700311	results/prompt_txt/Prompt10_en.txt	0	0	effect Question increase glass minutes object
10700312	results/prompt_txt/Prompt10_en.txt	0	0	Question glass Question effect gray Note results
